## File generated by myo_cap software 
## Available from github.com/ddantas/myo_cap 
## Timestamp: 2019-12-26_09-36-58 
##  
## EMG capture settings 
##  
# sampleRate: 2000 
# channelsPerBoard: 4 
# nBoards: 1 
# bitsPerSample: 12 
# ch1;ch2;ch3;ch4
3311;-3900;-3900;284
175;160;148;132
118;111;108;108
104;100;96;100
95;94;94;90
84;86;86;84
84;79;72;78
78;70;74;76
74;74;76;68
68;70;68;68
68;64;64;68
64;60;64;62
60;64;66;60
64;60;56;60
62;54;60;62
56;60;64;60
60;64;60;62
66;60;64;64
60;64;68;66
64;66;64;64
68;68;64;64
68;68;68;70
68;64;70;66
68;70;68;68
70;70;68;68
68;64;70;68
64;70;70;68
70;68;68;68
71;64;70;71
68;64;66;64
64;70;64;64
68;64;64;68
64;64;66;66
60;64;66;64
64;60;60;60
62;54;56;60
55;54;60;58
54;60;60;54
56;54;52;54
54;54;54;56
52;54;54;52
52;54;46;50
54;52;52;55
47;48;54;52
46;52;54;52
52;54;52;54
54;48;52;55
52;52;54;54
48;54;54;54
56;54;54;60
54;52;60;60
56;60;60;54
62;64;60;64
68;62;64;68
68;68;68;64
64;68;68;64
64;70;64;64
64;64;68;70
68;64;68;64
64;64;64;64
68;68;64;68
70;66;64;70
64;64;68;64
64;64;64;64
64;64;60;64
64;54;60;60
60;60;60;60
60;62;60;56
64;54;56;60
56;52;54;54
52;56;60;52
52;54;52;52
54;50;50;54
52;46;54;52
52;54;52;52
54;58;48;54
52;46;52;52
52;54;52;52
52;52;50;54
52;48;54;54
52;54;56;52
56;54;52;52
60;54;56;54
54;52;60;54
56;60;56;60
62;60;60;64
62;60;68;64
64;68;68;68
68;68;64;64
70;68;68;68
64;68;68;64
64;68;64;64
68;66;66;68
68;64;68;68
64;68;70;64
64;68;64;64
64;64;64;64
62;64;64;60
62;64;64;60
64;62;60;64
64;58;62;60
60;60;60;54
60;54;52;60
54;54;56;54
52;54;54;52
54;52;46;52
54;48;52;54
47;52;54;52
52;52;52;50
54;47;52;54
52;46;52;47
48;52;47;44
52;47;46;54
54;48;54;54
52;52;55;52
54;55;54;60
60;54;56;60
58;60;60;56
60;64;60;56
66;64;64;66
64;64;68;68
64;64;66;64
68;64;64;66
66;64;64;68
64;64;70;64
64;70;64;64
66;64;66;68
64;68;68;64
66;70;68;64
71;68;64;68
64;60;64;64
64;60;64;60
60;62;56;60
62;54;60;60
56;60;58;54
58;56;52;56
54;54;54;56
52;54;54;52
52;56;52;52
55;48;52;54
52;52;54;48
52;46;46;46
52;52;52;52
50;46;54;52
46;52;46;47
52;46;52;52
46;52;54;52
54;54;52;52
60;52;54;60
52;54;60;54
54;58;56;60
60;56;60;64
60;64;64;60
64;68;64;64
68;68;68;68
68;64;64;68
64;64;68;64
68;70;64;64
70;64;68;68
64;64;68;68
64;70;68;64
68;60;64;68
64;64;68;66
64;68;64;64
64;62;64;64
64;64;64;62
60;64;62;60
64;60;60;60
56;52;56;56
52;56;54;52
54;52;52;52
52;46;54;52
46;52;52;48
52;46;46;52
47;46;52;50
48;46;52;46
52;55;52;52
54;46;47;54
52;52;56;52
52;55;52;52
56;52;52;55
54;52;60;54
54;56;60;54
60;60;56;60
56;56;62;60
64;64;64;60
66;64;60;68
66;64;68;68
68;68;68;64
70;70;64;68
68;64;68;68
64;68;68;66
68;70;64;68
68;64;68;68
64;68;68;64
68;64;64;70
66;64;68;68
64;68;68;64
64;64;64;64
64;60;68;68
60;64;60;56
60;60;54;60
56;54;54;55
54;54;54;46
54;55;52;54
58;52;52;54
52;52;54;52
52;54;52;48
52;46;46;52
47;52;52;52
47;52;46;50
56;52;47;54
47;48;52;52
48;52;54;52
54;56;52;52
54;52;54;54
52;54;60;52
60;60;54;56
60;56;60;60
60;64;64;60
60;68;64;64
64;64;64;68
68;64;64;66
64;68;70;66
64;68;68;68
68;68;64;68
64;64;68;68
68;68;64;64
68;64;64;68
64;64;66;64
64;68;64;64
68;64;60;64
62;60;64;62
60;60;64;60
60;60;60;60
60;60;56;60
52;54;62;54
54;60;60;52
56;56;52;55
52;52;54;52
52;52;52;46
52;52;47;54
52;48;52;47
47;50;52;46
52;52;46;52
52;52;54;52
52;54;52;52
58;56;52;54
54;54;60;52
54;60;60;56
60;60;54;60
60;60;60;60
60;64;60;60
64;64;64;68
66;64;68;70
64;68;68;68
64;68;68;64
68;64;64;70
64;68;68;68
68;71;64;68
70;68;68;68
66;68;68;64
70;70;64;68
68;64;68;64
64;68;68;64
68;64;60;64
60;60;64;60
60;60;56;56
60;54;52;60
54;54;60;52
52;56;52;52
56;48;52;52
46;48;52;46
52;52;47;48
52;46;52;52
47;46;52;46
50;52;47;52
54;46;46;52
47;48;52;47
52;54;47;52
54;48;52;52
52;52;54;52
54;54;54;54
60;52;54;60
52;54;64;56
60;60;56;60
64;60;64;70
64;64;66;64
64;68;64;64
68;64;64;68
68;68;70;68
64;70;66;66
68;64;68;68
68;68;70;68
64;68;68;68
68;68;68;68
64;64;68;60
64;68;60;64
64;64;64;62
64;64;64;64
60;60;60;64
60;54;60;56
58;60;54;54
54;56;54;56
52;58;60;54
58;56;52;54
54;50;54;54
54;56;52;52
54;46;48;54
52;52;54;47
48;52;52;48
54;47;46;54
47;52;54;48
52;60;52;52
54;48;52;54
54;52;58;52
52;60;54;54
60;60;58;64
62;60;64;62
60;68;64;64
68;64;64;66
68;64;68;64
64;68;64;64
68;66;66;70
64;64;68;64
66;68;68;68
70;64;64;70
64;64;68;64
68;68;64;64
68;64;64;64
60;64;64;60
64;64;60;64
66;60;68;64
60;60;60;56
62;56;60;62
56;56;56;54
52;56;52;52
60;54;52;55
52;52;55;52
52;54;47;52
52;47;52;52
47;46;52;47
46;52;46;46
52;40;44;47
46;47;50;44
46;52;44;48
47;44;50;52
46;52;52;48
52;54;48;54
52;46;52;54
52;54;56;54
56;60;54;60
60;60;60;66
60;64;66;60
64;66;64;64
68;68;68;70
68;68;72;70
68;71;68;68
68;64;64;68
64;64;68;68
64;68;64;64
68;66;64;64
64;64;64;64
60;66;62;60
64;64;64;64
62;60;64;64
60;60;62;60
60;56;56;60
55;52;56;55
52;52;52;46
54;54;48;52
52;44;52;47
46;52;52;48
52;52;46;52
47;44;52;46
46;46;46;46
52;46;44;52
46;46;52;46
46;46;46;46
52;44;46;54
47;52;54;52
55;54;52;52
55;46;54;56
54;54;54;54
58;60;54;56
60;52;60;60
58;60;60;54
64;66;60;64
64;60;64;68
60;64;68;64
64;70;64;64
66;68;68;64
64;68;68;64
70;70;68;68
70;64;68;68
64;64;64;64
66;66;64;64
64;64;64;64
64;64;64;60
64;62;64;64
60;56;60;60
56;60;60;60
56;54;54;56
56;54;54;54
52;54;54;52
54;52;47;54
52;52;46;52
52;52;47;44
52;46;44;52
50;46;52;52
46;52;47;46
50;46;46;52
52;46;52;48
52;52;52;46
52;52;52;56
52;48;54;54
52;60;54;52
60;60;52;60
58;54;60;60
60;64;62;60
66;64;64;64
66;64;68;68
64;68;68;64
68;68;64;68
68;68;68;70
64;68;68;68
64;68;64;68
70;64;64;68
64;68;68;64
64;68;64;64
68;64;64;64
62;60;64;60
60;68;60;60
64;60;60;66
60;60;64;60
56;60;55;52
60;52;52;54
54;52;54;52
52;48;52;46
52;44;44;52
47;46;52;46
46;52;44;46
52;40;44;46
46;44;46;46
46;46;46;44
52;52;46;52
46;46;52;46
52;46;46;52
52;52;52;54
52;52;55;52
54;52;52;56
58;52;56;55
55;60;58;56
62;60;64;64
64;64;68;62
64;70;64;64
68;64;64;68
64;64;68;64
64;68;68;64
68;64;64;68
64;64;70;64
64;70;68;68
68;64;64;68
64;64;68;64
64;64;60;64
62;56;64;64
56;60;60;60
62;56;54;60
56;52;60;52
54;60;52;54
55;52;54;55
52;54;54;50
54;54;46;52
54;46;52;52
52;52;52;46
54;52;47;54
50;44;52;46
47;52;47;46
52;46;52;52
