## File generated by myo_cap software 
## Available from github.com/ddantas/myo_cap 
## Timestamp: 2020-04-30_23-42-57 
##  
## EMG capture settings 
##  
# sampleRate: 2000 
# channelsPerBoard: 4 
# nBoards: 1 
# bitsPerSample: 12 
# ch0;ch1;ch2;ch3
104;108;116;125
127;111;94;76
104;127;95;72
112;127;119;109
95;76;100;127
95;80;96;127
119;72;104;95
72;127;111;90
80;108;124;111
72;88;92;88
92;125;68;80
108;111;111;119
95;68;76;92
88;80;88;88
111;64;68;111
95;95;64;72
119;64;80;88
84;100;111;95
64;80;109;95
64;111;111;85
72;95;111;72
72;104;111;85
84;92;88;88
88;109;111;87
72;88;111;111
76;92;111;95
76;68;100;111
68;76;88;104
111;111;119;127
127;110;108;116
112;127;127;127
127;95;84;80
88;80;104;111
72;84;119;111
87;72;108;95
80;116;111;95
78;80;100;123
111;72;84;100
104;108;125;125
127;127;127;127
120;127;127;92
104;116;112;112
127;127;111;80
96;127;111;80
84;96;104;110
104;88;88;108
119;87;68;80
96;88;88;108
110;95;64;80
100;88;88;94
111;95;64;64
80;92;103;111
111;87;64;84
111;111;95;68
88;100;111;119
119;121;127;119
95;84;88;108
112;92;88;92
96;88;100;119
95;76;76;96
119;119;119;91
80;117;127;111
80;84;121;127
80;80;104;127
84;92;110;111
72;116;119;72
92;127;72;84
111;119;95;68
96;80;76;88
100;111;111;69
80;104;108;119
111;85;72;68
92;111;68;68
80;92;104;101
92;104;111;119
72;72;84;108
111;111;85;64
84;96;96;102
119;68;64;88
119;95;74;64
68;92;111;71
72;100;110;111
111;64;88;127
64;100;111;119
127;95;72;108
127;111;95;76
80;108;111;84
80;96;117;127
111;109;95;76
80;88;104;116
108;111;127;111
72;104;127;95
80;100;113;127
119;76;96;104
116;127;111;87
80;100;104;116
127;90;72;104
122;127;127;127
127;80;96;126
127;88;76;84
96;119;125;127
92;80;112;124
127;76;80;88
96;100;88;88
96;119;68;80
96;88;94;102
100;72;64;56
72;92;107;111
111;77;68;64
64;80;88;100
111;64;80;92
92;111;111;111
103;111;126;127
124;116;116;127
127;119;80;96
104;96;100;112
125;127;119;107
80;112;127;84
96;104;124;127
95;80;88;111
125;111;111;72
104;127;111;76
92;108;125;127
127;103;80;84
112;108;127;127
76;116;127;127
111;80;96;108
127;127;127;127
126;127;127;111
84;88;96;108
108;126;116;108
116;122;124;127
127;112;104;116
127;119;103;80
108;127;127;111
80;100;116;116
112;96;96;108
127;93;84;72
68;80;119;87
80;88;88;102
95;95;111;116
119;119;127;109
92;76;84;127
76;88;100;108
117;119;125;127
109;80;100;127
111;76;80;108
124;124;112;121
127;111;72;108
125;104;88;104
125;127;95;76
84;122;127;95
92;95;111;80
88;112;127;119
119;80;96;108
127;84;72;108
127;72;80;100
110;104;104;108
88;84;88;117
95;64;72;96
111;79;64;92
110;102;96;100
119;103;95;111
87;88;124;87
72;104;119;123
119;104;100;108
122;127;127;111
84;96;122;95
76;80;100;111
79;72;108;104
88;80;84;111
64;84;111;95
76;64;76;88
88;110;111;111
111;103;95;68
88;100;113;119
103;111;111;119
95;88;108;125
127;109;80;96
126;127;80;88
108;127;87;80
88;88;96;110
119;111;119;111
87;84;104;104
108;110;96;96
104;117;119;111
72;96;119;111
72;110;127;95
72;96;96;116
125;127;127;127
127;127;92;88
112;116;92;84
88;113;93;68
100;119;117;119
119;95;76;80
96;100;100;100
92;80;84;100
111;64;92;111
95;79;64;80
108;95;64;76
80;72;68;80
80;92;88;86
80;86;84;103
95;60;64;68
92;87;52;72
80;84;88;80
80;95;111;87
64;84;108;111
109;111;119;127
93;92;124;119
80;96;120;125
72;100;125;116
116;127;127;111
80;108;120;127
80;80;100;124
111;80;108;127
103;72;88;104
110;117;125;127
103;76;80;108
127;72;92;110
113;127;127;127
86;88;108;127
127;111;111;101
109;80;100;118
116;118;127;127
80;100;96;88
96;127;127;111
80;88;100;112
121;109;72;96
110;127;119;127
118;127;127;95
80;96;108;100
84;84;88;92
88;76;64;84
100;95;95;64
80;92;88;94
100;111;101;92
84;92;102;95
87;111;119;119
72;96;109;119
127;103;111;125
95;84;100;127
119;80;104;127
119;72;104;112
127;109;80;84
108;116;118;127
95;88;127;95
72;96;125;95
68;80;88;92
100;100;119;95
68;80;104;111
68;84;102;111
111;76;68;72
92;100;105;100
76;64;76;111
56;80;92;102
111;79;64;72
80;80;92;103
88;94;105;111
111;108;88;72
72;72;84;102
111;64;64;100
95;68;64;92
92;84;100;111
95;72;64;72
102;111;111;111
92;72;84;111
64;84;111;71
80;111;95;68
80;119;111;111
119;111;95;72
96;104;100;104
125;87;68;84
100;96;100;111
111;76;84;119
111;95;103;72
80;96;100;104
123;111;77;72
72;116;111;95
68;88;119;117
112;119;125;119
95;80;96;100
104;119;87;76
72;80;111;119
95;72;104;111
87;80;111;119
125;95;72;100
127;64;96;111
108;111;96;108
127;111;111;80
88;116;127;95
88;72;84;92
100;102;108;117
111;109;100;96
96;111;95;72
96;125;73;72
92;119;95;76
68;80;108;111
76;72;88;111
79;68;109;95
64;88;111;111
68;80;92;104
111;119;111;96
84;80;80;80
111;77;64;64
68;80;106;95
77;64;80;92
100;111;95;64
119;95;76;64
84;108;111;111
119;119;104;96
96;72;64;64
64;68;80;80
105;87;52;72
88;69;64;95
95;48;80;103
95;87;64;72
92;95;88;84
94;111;87;64
64;68;102;95
64;72;88;111
87;64;102;111
95;95;95;70
80;96;102;100
100;119;119;116
112;112;121;127
120;108;127;127
95;80;96;110
116;127;119;80
84;104;127;127
93;88;96;127
76;96;119;119
123;118;108;124
111;76;88;96
117;111;76;88
100;96;96;100
119;111;100;100
119;93;64;92
111;111;79;84
119;95;68;76
119;95;111;93
68;88;108;119
111;68;80;100
113;108;80;72
80;95;64;80
100;92;96;111
111;103;79;72
64;92;111;79
64;84;102;111
95;64;72;88
111;79;64;72
88;111;79;64
92;87;64;92
95;52;72;88
111;68;64;111
111;68;64;68
72;95;101;103
95;64;88;108
104;91;64;80
111;111;111;119
116;127;95;76
80;84;88;111
119;93;72;96
119;111;79;72
92;92;92;100
111;111;104;88
80;102;79;72
88;96;104;96
88;111;111;119
85;72;108;100
92;117;95;64
84;100;111;111
119;72;100;111
119;82;68;76
104;116;111;127
95;72;92;100
108;111;119;111
84;84;96;119
111;92;108;119
125;127;95;80
112;127;127;127
127;127;100;101
120;108;108;104
124;127;119;127
124;127;127;127
92;96;116;127
127;111;119;80
104;116;127;127
111;80;108;127
111;92;92;80
88;127;95;72
104;127;111;111
127;127;127;124
120;127;127;127
111;119;127;140
127;124;112;124
127;126;112;100
112;127;76;100
112;127;111;80
80;96;100;100
111;119;84;72
96;104;92;96
96;111;95;64
80;80;76;72
102;95;64;84
108;111;100;72
68;88;111;64
64;76;101;63
64;95;95;95
68;72;84;84
88;109;95;95
91;64;88;100
111;64;92;111
69;72;96;95
64;80;101;111
87;76;110;111
95;64;72;110
111;69;64;80
96;111;111;111
109;64;88;119
87;64;84;111
119;72;64;80
92;100;111;64
92;108;106;92
84;111;87;64
84;111;95;64
80;111;77;64
64;68;76;68
72;103;95;95
56;84;111;79
64;96;111;111
111;72;68;84
108;95;64;80
111;87;64;80
100;108;111;111
95;68;100;111
111;111;87;72
84;111;119;111
87;68;84;119
95;64;96;95
64;76;111;64
84;104;111;111
119;119;124;127
127;80;100;119
127;87;80;127
103;88;127;111
84;80;96;110
127;64;96;111
68;68;72;88
119;64;92;111
91;85;76;64
68;108;111;87
68;72;100;111
64;84;111;111
111;117;96;80
80;80;80;105
108;111;95;93
68;84;119;119
125;95;72;116
127;95;87;80
104;113;96;88
100;119;76;68
92;110;111;95
72;72;80;80
110;75;64;102
93;64;80;100
111;87;64;80
92;96;102;111
111;70;68;92
111;71;68;92
100;100;104;111
76;68;104;95
68;79;64;72
84;80;92;84
76;84;95;94
111;95;64;72
111;69;64;88
111;65;64;80
108;95;64;109
77;72;111;95
95;76;108;111
87;68;88;111
111;68;72;108
111;111;95;76
72;72;92;119
95;68;100;111
111;73;72;111
111;64;76;110
119;109;119;111
88;76;96;108
123;113;100;100
116;119;79;72
100;119;111;119
119;76;88;104
112;119;118;127
127;86;96;127
127;127;109;92
80;88;104;96
88;111;100;100
96;80;76;80
100;95;64;72
104;95;95;95
64;76;88;111
87;64;84;88
80;92;103;109
111;87;68;68
92;111;111;95
95;68;88;111
119;111;91;80
96;125;111;87
72;104;111;87
93;103;111;95
72;117;119;72
96;118;127;103
94;111;95;80
96;108;96;84
88;117;95;64
84;119;95;68
72;92;111;95
95;68;72;108
111;111;111;103
72;80;100;119
127;87;68;84
119;95;72;96
119;119;111;84
72;92;116;114
119;127;127;127
111;80;100;120
127;108;100;118
116;127;127;111
80;96;127;89
80;84;84;96
92;92;100;111
108;119;117;108
88;96;119;111
111;95;76;88
119;125;119;87
80;100;104;125
125;124;119;112
108;121;110;100
108;100;104;125
87;84;104;88
92;104;104;108
117;119;109;124
127;72;84;116
127;95;72;88
127;79;72;100
127;64;92;111
83;64;92;92
102;92;105;95
95;95;111;104
108;119;127;78
80;104;127;127
127;92;80;100
127;72;96;127
127;91;80;104
108;124;127;125
127;116;96;80
80;88;111;95
68;96;111;119
125;111;76;80
100;104;111;124
119;84;72;88
126;64;100;119
119;79;68;108
95;72;116;119
95;76;72;100
123;76;72;100
95;64;72;100
111;72;64;68
88;111;95;64
88;111;64;72
100;111;108;108
119;79;72;88
111;111;79;80
119;73;68;100
111;77;73;64
88;111;111;104
88;119;93;64
100;119;95;68
100;100;84;84
104;52;72;106
109;111;111;119
127;87;72;68
88;84;76;88
111;68;68;84
95;64;64;64
80;80;84;95
111;56;68;107
95;56;68;72
95;111;109;95
64;64;68;88
111;111;103;64
92;110;110;100
111;111;87;68
84;96;119;111
111;95;87;80
116;111;103;79
84;110;127;111
76;80;96;127
95;111;127;126
127;127;127;84
100;111;80;127
95;80;108;127
127;127;127;80
88;96;96;104
127;119;72;96
111;76;80;104
111;104;116;119
127;103;111;111
92;80;96;125
111;76;96;127
111;72;96;108
125;93;72;100
119;111;72;80
116;79;68;72
88;109;111;68
72;88;84;108
111;111;95;68
72;80;84;92
92;72;80;92
111;77;64;64
80;102;111;77
68;72;100;95
75;64;80;106
111;64;96;111
64;64;80;100
111;64;88;111
111;102;111;95
64;84;111;119
85;88;119;68
80;117;95;72
72;119;87;64
88;109;111;111
111;118;96;76
76;84;96;119
119;74;72;88
111;64;84;111
111;111;111;119
111;89;68;100
127;111;95;80
124;95;76;80
127;85;72;100
108;111;87;68
100;96;88;88
92;111;95;64
88;119;111;95
76;72;64;80
111;111;111;85
64;76;84;88
80;92;108;109
111;93;64;96
104;119;111;92
76;68;72;84
111;119;111;77
80;100;104;96
88;84;80;76
80;98;111;95
79;64;80;95
64;72;92;106
95;64;80;111
95;72;64;72
88;103;111;111
111;68;84;88
111;111;119;111
125;111;111;84
84;127;103;76
84;96;117;111
95;95;119;95
76;80;96;88
96;117;119;108
104;119;117;116
125;112;120;116
108;111;80;112
118;116;100;88
108;95;68;88
100;108;100;108
125;64;92;111
77;68;88;111
95;79;72;92
111;111;119;111
103;95;72;80
96;127;109;72
80;100;116;119
111;72;80;100
119;72;100;116
96;80;80;92
111;95;68;64
68;92;111;87
64;64;80;108
111;64;72;92
111;64;72;111
95;95;103;72
72;96;119;95
68;72;96;111
111;64;64;72
100;56;72;92
111;95;79;64
84;92;100;111
111;95;64;72
80;100;111;64
84;110;92;96
84;72;76;88
103;95;66;64
92;109;111;64
80;111;79;64
84;88;111;111
110;108;104;119
119;108;127;111
95;72;80;96
116;127;111;111
127;95;88;96
127;122;125;118
118;127;127;127
84;112;127;127
127;127;92;88
112;120;127;127
127;119;95;84
104;120;116;125
127;107;76;96
127;95;76;96
119;91;72;68
80;119;64;80
116;87;64;80
111;111;111;117
116;111;72;96
119;119;100;84
84;104;123;111
72;100;125;119
104;127;127;111
103;88;124;92
80;80;80;84
100;111;73;72
108;111;79;64
80;111;87;64
76;92;100;111
95;64;64;109
111;64;68;100
111;96;76;68
80;92;101;111
111;111;68;88
119;64;100;111
68;72;88;110
111;95;64;80
96;111;95;76
64;92;111;111
64;92;119;109
111;119;95;72
88;125;127;95
76;80;92;125
95;80;88;117
95;80;92;92
100;119;119;119
95;72;96;127
119;127;127;80
88;100;127;111
84;96;127;95
95;93;80;120
127;127;119;104
104;104;124;127
93;96;127;76
96;122;127;109
76;126;103;80
80;96;108;117
116;127;127;111
111;127;111;80
84;100;112;127
103;76;100;127
127;107;103;80
80;88;118;111
111;111;111;111
107;80;80;96
127;93;72;96
127;76;80;100
125;87;72;100
119;79;64;80
102;92;92;111
111;119;111;79
88;92;96;110
119;111;76;72
84;111;111;79
64;80;105;111
95;95;85;72
100;65;76;111
111;111;119;95
77;72;84;92
111;119;111;72
72;88;104;119
93;68;88;92
102;87;64;72
96;109;100;111
111;95;76;72
84;104;87;64
96;111;111;111
119;88;68;72
104;111;111;125
104;80;72;80
111;111;73;80
88;111;119;111
119;111;78;80
104;122;111;95
76;76;68;88
102;119;111;78
68;68;80;84
94;94;94;111
111;95;119;127
95;72;80;108
127;77;72;92
111;119;119;119
127;127;127;127
127;84;108;118
127;127;80;100
127;127;127;112
96;104;118;127
119;119;127;127
119;96;116;127
103;80;88;108
118;111;94;72
100;100;96;117
118;127;111;109
72;124;111;80
84;110;110;108
96;88;80;72
88;111;95;95
64;88;111;77
80;111;119;87
76;109;119;111
111;127;120;112
108;112;110;112
110;127;127;127
127;127;127;101
84;104;127;127
103;80;127;72
96;127;111;76
100;125;112;96
108;119;95;76
80;104;117;119
108;96;96;80
80;88;111;95
68;64;84;92
106;102;92;100
100;127;87;68
80;95;77;64
104;111;111;111
111;87;68;104
125;95;72;80
80;108;111;111
111;117;96;92
96;92;88;108
119;119;127;127
111;96;127;103
80;88;118;127
127;119;127;127
127;124;143;95
88;116;127;127
111;125;127;141
127;119;87;84
112;127;111;80
100;127;111;93
76;88;96;104
125;119;87;80
112;95;68;92
117;119;111;103
72;121;103;76
88;108;123;119
100;88;96;119
111;64;100;119
116;127;127;127
127;127;127;116
104;112;108;100
116;104;96;96
119;111;68;96
127;95;86;72
88;119;119;127
122;116;108;108
127;81;80;119
95;80;108;119
119;119;127;127
127;84;116;127
119;84;96;116
108;124;127;127
127;127;127;127
127;84;96;116
120;127;111;103
90;84;88;108
125;95;80;112
119;87;76;88
110;76;88;104
111;108;110;119
125;95;72;96
108;111;100;104
110;119;127;111
95;96;127;127
109;127;112;92
96;96;121;111
85;72;88;92
117;125;119;112
96;108;92;76
72;84;92;108
111;111;119;125
127;111;111;93
80;88;124;127
127;127;127;94
88;96;118;127
84;96;116;127
80;84;116;95
72;104;127;111
125;111;90;80
96;104;118;124
119;124;127;127
127;124;127;127
127;127;96;127
127;126;116;120
126;127;127;127
111;88;108;127
111;92;80;100
116;108;112;127
111;86;80;72
84;96;119;109
111;117;104;108
110;127;82;80
110;111;95;72
96;104;119;64
88;119;95;68
84;104;110;95
72;80;111;111
100;88;104;119
119;119;127;103
88;100;119;119
100;121;122;100
88;120;127;127
111;111;109;80
100;112;118;127
127;127;111;80
96;100;124;111
72;96;127;111
76;96;108;111
95;123;124;121
118;96;88;88
125;111;72;88
100;118;111;87
72;108;111;76
72;88;88;106
111;111;111;117
127;111;92;80
127;111;103;127
127;127;127;119
100;88;88;108
118;124;127;127
127;127;127;141
127;118;116;127
127;108;104;108
108;117;127;95
76;96;127;76
88;111;119;119
76;80;108;127
76;96;104;125
111;125;108;104
108;125;116;127
127;127;119;95
84;121;103;80
108;127;127;103
80;100;96;119
116;127;95;76
108;127;111;127
120;127;127;124
120;126;127;109
80;96;100;125
127;107;84;76
88;127;78;88
121;111;119;122
100;120;125;110
108;96;84;100
116;111;95;91
72;96;108;114
119;127;68;96
100;100;104;119
125;111;95;72
96;125;127;127
127;127;127;95
96;127;80;96
127;90;76;80
96;119;125;68
96;110;116;127
111;72;96;119
111;119;111;80
96;110;100;111
96;123;119;72
96;116;123;127
127;116;96;100
119;104;100;127
125;127;92;80
116;127;95;80
124;111;95;89
72;96;104;111
68;96;108;108
100;80;64;80
111;77;64;96
111;111;119;119
119;127;84;80
116;127;111;72
96;127;81;84
120;111;72;88
112;119;122;110
112;96;72;80
100;95;95;64
80;108;87;64
111;79;64;102
111;104;110;95
76;64;92;119
76;64;84;88
100;111;111;111
64;100;127;111
95;84;68;80
96;88;100;111
111;108;119;123
127;111;95;76
100;111;80;116
119;72;84;116
119;127;117;112
127;95;80;108
124;127;127;127
84;104;120;127
127;127;92;96
112;120;127;86
88;112;127;95
80;126;91;80
112;125;127;127
100;96;100;127
127;111;103;80
96;120;120;127
127;119;84;80
100;112;120;125
127;127;127;127
127;127;135;127
127;127;127;103
88;126;125;88
96;127;119;86
80;100;104;110
116;125;127;127
127;111;84;126
127;127;127;116
127;127;127;135
127;127;111;80
104;122;127;127
95;80;112;119
86;88;127;95
72;100;119;127
119;127;127;127
127;127;139;127
111;88;80;108
127;127;127;127
127;111;111;84
96;127;127;118
100;96;96;127
119;111;84;84
120;111;72;100
119;119;95;92
72;92;104;119
111;68;88;104
100;84;108;95
64;88;108;111
111;111;95;68
92;119;87;72
100;111;111;72
68;84;111;111
76;80;109;119
111;111;127;116
127;127;127;127
127;127;125;116
116;127;120;124
120;116;120;125
127;127;127;127
111;84;96;100
126;127;95;80
100;127;127;86
80;80;108;127
127;127;103;80
104;127;127;95
80;80;76;92
122;77;80;108
111;127;87;72
96;125;95;72
68;88;111;119
125;64;92;119
111;125;110;96
96;104;111;125
127;119;76;96
116;127;111;72
108;119;76;80
100;96;88;88
100;106;96;72
88;111;111;111
119;108;84;72
80;84;84;96
100;110;95;85
68;64;96;111
70;80;102;111
78;72;103;111
64;96;111;119
111;64;92;119
119;119;95;72
96;96;88;127
76;80;109;111
108;118;108;104
100;113;111;87
72;76;96;119
111;108;92;80
84;108;111;92
68;64;84;111
64;64;80;100
95;106;111;111
108;96;80;88
100;100;92;100
111;95;64;111
95;76;68;68
68;69;68;52
84;111;111;71
72;72;88;92
100;111;109;102
100;116;111;84
72;72;100;111
68;68;80;100
111;111;111;64
84;108;104;125
111;108;96;100
119;119;76;84
126;79;68;72
104;111;95;68
88;117;119;119
95;80;127;109
68;100;125;95
72;80;96;119
68;80;100;111
111;111;72;88
116;119;119;95
72;80;100;111
87;72;88;119
111;111;119;81
80;108;127;111
80;96;116;127
87;88;127;127
103;76;92;124
103;76;72;104
119;95;68;72
96;119;85;64
80;96;111;111
68;72;100;111
95;68;110;111
119;119;111;84
88;127;127;95
80;116;127;120
127;111;76;88
100;125;127;127
119;76;116;127
103;88;108;127
127;72;112;127
72;96;112;127
125;80;80;108
104;118;127;111
80;80;100;127
95;72;72;96
127;68;80;108
119;111;82;68
80;100;119;95
87;68;68;72
88;103;111;111
111;108;92;84
88;104;111;111
102;104;100;100
119;76;68;92
92;111;111;119
119;111;111;95
80;116;119;111
72;92;110;95
72;104;127;91
72;96;117;95
72;104;119;119
111;80;104;122
104;100;104;108
127;119;125;125
125;100;96;100
