## File generated by myo_cap software 
## Available from github.com/ddantas/myo_cap 
## Timestamp: 2020-01-22_14-08-46 
##  
## EMG capture settings 
##  
# sampleRate: 2000 
# channelsPerBoard: 4 
# nBoards: 1 
# bitsPerSample: 12 
# ch1;ch2;ch3;ch4
61;32;79;32
64;63;56;79
36;79;32;64
79;32;64;79
53;44;71;40
79;32;52;79
38;64;63;40
76;61;68;93
32;78;55;48
90;36;72;79
48;64;63;48
87;32;68;63
52;95;40;86
63;40;80;79
36;87;36;72
95;40;76;95
87;48;80;79
64;87;44;72
87;64;95;40
84;60;68;95
52;84;95;64
101;48;76;95
77;52;88;63
68;79;64;80
79;68;95;40
80;40;48;95
71;48;84;36
68;55;40;84
79;40;76;63
48;79;48;93
45;64;63;40
78;40;64;79
44;48;79;32
76;47;56;79
28;64;79;32
68;47;70;63
40;71;32;72
63;32;56;87
47;40;87;32
64;47;68;47
40;79;32;72
79;48;79;32
68;61;64;63
48;87;32;64
95;36;72;55
52;95;40;78
55;64;79;64
95;44;80;95
54;64;93;48
68;79;44;76
95;48;68;87
64;95;56;64
95;40;88;63
52;95;79;52
94;44;76;63
52;95;48;84
95;40;84;63
64;95;52;92
55;72;95;48
90;36;76;95
36;86;63;48
84;32;72;95
44;76;79;64
95;44;95;46
68;55;64;87
46;64;79;44
76;71;48;82
77;44;79;40
79;32;64;63
40;79;39;64
63;64;61;40
79;63;48;87
36;87;40;95
32;76;79;40
52;79;32;76
79;40;72;79
32;76;63;64
91;40;92;52
64;47;64;87
40;68;63;52
95;36;68;63
48;87;47;48
95;40;68;79
40;92;40;64
95;32;84;63
64;95;52;92
95;68;79;72
61;92;63;76
52;86;60;94
62;86;63;76
95;64;95;52
86;52;84;40
76;59;72;79
72;63;68;40
72;47;68;79
64;63;64;79
64;63;72;79
64;63;64;63
64;63;64;79
64;63;64;79
48;79;48;95
48;87;48;87
40;79;48;95
64;79;64;87
64;79;52;95
48;95;44;72
63;64;79;56
87;36;84;36
64;71;64;87
64;61;72;63
64;55;68;87
64;71;72;95
64;87;64;95
68;79;80;103
64;111;64;111
68;95;72;108
64;111;64;111
64;111;64;103
64;109;64;111
64;111;64;96
70;88;79;84
95;64;103;52
94;71;88;87
76;87;76;95
68;95;76;111
64;95;64;95
52;95;52;103
60;64;87;52
72;95;52;95
48;95;40;76
79;64;79;52
86;36;68;95
36;95;32;86
58;40;68;87
32;72;32;56
87;24;56;79
36;74;63;32
76;20;64;79
24;64;28;44
79;38;60;79
32;64;61;32
76;32;79;79
63;32;79;63
48;63;48;86
79;64;95;42
68;95;52;95
79;48;95;60
64;95;48;88
79;76;95;44
84;44;72;87
44;95;48;76
103;48;76;95
52;95;79;64
95;48;68;95
44;80;44;85
87;52;68;95
48;80;79;44
86;36;64;95
79;64;77;48
84;47;64;95
36;78;87;36
68;87;36;76
63;64;63;64
87;32;87;79
36;86;79;40
76;46;72;87
79;64;79;48
90;32;68;63
48;63;40;79
36;64;55;40
79;24;76;46
40;63;48;79
63;48;84;28
64;37;64;79
32;76;47;48
87;32;48;84
79;32;86;53
64;87;36;72
87;40;72;63
48;79;40;78
63;64;87;63
64;95;64;95
79;48;80;79
48;84;79;48
88;44;72;95
48;92;48;80
95;52;95;48
76;55;72;95
48;84;79;40
80;63;64;68
95;48;92;57
64;95;40;64
95;40;95;36
80;52;78;79
40;80;63;48
87;36;64;87
40;64;87;32
64;39;64;79
28;64;63;36
79;24;56;63
24;64;63;40
79;32;87;24
48;79;24;64
79;24;56;78
44;52;79;32
56;39;56;79
32;68;63;44
84;32;56;78
79;36;79;32
64;79;48;86
47;64;79;32
64;71;62;40
84;61;68;79
40;84;40;76
63;64;79;40
84;40;64;95
42;72;79;36
72;62;64;63
68;63;48;87
40;86;40;84
54;64;95;40
86;63;64;95
40;86;52;72
79;48;94;44
76;52;64;79
64;95;40;95
36;84;91;40
64;87;63;36
64;79;44;95
40;72;32;64
63;40;87;32
68;47;36;79
79;32;68;39
44;79;36;79
38;64;46;48
79;20;48;70
63;32;72;47
48;63;32;76
24;68;34;64
47;36;79;32
68;39;48;63
40;79;32;76
32;68;24;64
63;32;79;32
68;63;52;79
48;87;36;76
40;64;79;40
52;87;32;78
55;64;79;36
72;63;44;95
53;68;77;48
76;87;64;95
87;64;95;40
80;79;64;95
79;80;87;48
80;95;64;109
63;80;71;64
95;71;64;95
48;95;48;94
53;84;57;72
79;64;95;36
84;44;72;46
64;87;40;85
32;79;36;64
63;36;79;38
56;79;36;86
32;64;79;36
52;71;20;64
63;32;78;24
56;63;32;52
79;32;48;63
32;68;24;40
79;20;52;39
44;63;24;66
55;32;64;47
40;79;32;52
79;36;64;47
48;79;48;79
46;64;84;39
52;79;40;68
79;64;87;38
72;87;48;95
87;40;84;49
64;87;48;95
79;64;63;68
95;64;92;95
64;92;95;76
102;75;68;111
95;68;92;71
80;95;80;111
64;111;64;111
73;84;100;111
71;80;111;48
88;95;72;103
60;92;95;48
76;95;72;109
87;64;111;48
92;60;52;95
36;86;40;72
95;40;64;95
63;48;87;40
84;32;76;63
40;95;40;87
38;68;63;48
95;40;64;63
32;79;32;72
55;64;63;32
70;32;48;79
63;36;79;32
72;32;64;79
32;70;61;36
76;42;48;87
78;40;95;36
80;63;64;95
40;86;36;92
63;44;89;79
44;92;56;64
94;40;76;95
61;76;87;40
84;71;48;95
87;64;95;62
68;111;64;92
95;52;88;79
64;95;48;92
79;80;93;44
76;79;48;86
87;68;79;48
84;48;64;95
46;72;95;48
84;63;64;95
40;84;50;64
95;40;64;95
52;68;87;36
64;63;48;87
77;52;87;44
64;79;32;76
63;48;79;32
76;42;40;79
32;68;46;56
87;32;95;32
80;47;64;47
52;63;48;93
47;64;55;52
87;36;64;79
36;78;55;52
92;32;72;79
44;72;47;64
92;36;95;40
64;95;48;87
48;95;52;95
64;95;68;95
64;95;64;79
72;79;72;95
76;77;80;111
64;110;52;108
60;94;71;80
95;64;109;56
92;62;88;48
80;63;76;95
64;79;64;63
64;79;64;95
48;95;52;79
64;63;68;79
64;63;64;79
64;79;64;95
64;95;64;87
64;79;52;95
48;95;48;95
40;95;44;95
40;95;48;95
40;95;40;95
40;95;36;87
48;79;48;95
48;79;64;95
40;95;48;95
48;87;64;77
64;63;72;63
72;63;76;58
76;63;68;55
78;54;76;63
76;55;76;63
76;52;80;62
76;71;72;63
72;77;72;63
80;79;76;95
64;78;52;88
103;64;111;48
84;63;68;95
56;84;79;52
88;55;68;95
48;84;95;64
103;48;76;95
62;76;75;64
95;48;64;95
47;72;40;72
63;52;79;32
72;63;52;87
64;87;48;95
40;79;32;84
32;52;63;32
79;24;64;41
52;61;48;63
32;76;24;64
39;32;63;20
77;63;32;79
44;40;87;32
84;32;64;63
40;63;48;68
79;24;68;47
44;87;32;68
79;36;64;79
36;76;41;64
93;40;72;47
48;79;40;84
61;64;87;40
87;61;64;95
48;95;40;78
63;68;79;64
95;52;72;79
64;95;40;92
48;84;87;72
95;48;80;95
64;95;48;95
48;100;48;80
79;64;89;95
64;77;64;95
62;76;79;48
86;47;68;87
44;76;63;64
92;40;72;79
40;80;55;48
84;36;87;63
64;79;63;64
95;40;95;32
68;46;48;79
48;79;32;76
33;68;55;56
71;32;74;28
64;39;48;63
40;79;32;70
30;68;61;32
79;24;68;63
48;63;32;79
32;79;32;76
47;64;79;79
48;95;50;64
95;36;76;60
64;95;40;84
79;64;79;44
84;48;52;95
40;94;87;64
102;56;76;95
68;64;69;80
103;64;84;95
56;92;79;68
95;52;88;79
72;79;64;87
64;95;48;95
54;72;95;40
80;79;64;95
44;92;48;84
44;86;40;72
47;68;63;56
79;40;87;45
64;87;36;76
32;79;32;76
79;36;87;48
87;32;91;32
56;55;48;63
36;79;32;64
63;48;71;24
68;36;36;79
39;56;63;32
64;37;64;79
32;64;55;44
79;46;48;79
40;87;36;87
36;87;40;76
55;64;71;48
86;63;44;94
36;76;63;52
93;36;76;87
64;95;40;95
48;88;79;64
95;44;88;95
64;75;64;95
93;48;95;52
76;63;64;94
71;72;71;68
100;63;64;92
95;64;95;48
80;71;68;95
52;80;95;52
84;55;76;79
48;87;52;95
40;95;36;87
36;76;47;76
44;72;63;40
87;32;76;39
64;79;32;78
47;56;63;32
79;42;52;47
52;63;32;71
44;64;55;48
63;52;79;32
64;79;48;64
79;32;77;47
48;87;32;79
52;44;76;63
40;87;55;32
68;44;48;87
24;68;79;40
56;79;32;76
63;40;79;36
87;36;80;32
64;87;40;86
36;72;61;72
52;76;47;68
63;64;63;52
91;38;76;87
48;94;40;84
63;68;87;48
93;60;68;63
68;95;44;94
44;64;79;79
48;95;87;48
68;95;48;95
40;76;36;64
79;48;63;40
80;42;64;87
55;48;95;40
80;32;78;79
36;72;71;32
78;32;64;79
38;52;55;48
79;32;68;38
56;63;40;79
32;79;24;79
32;77;28;68
47;48;63;32
79;28;64;79
32;87;24;70
39;64;44;48
79;36;79;32
78;36;84;92
32;87;32;64
95;32;64;79
44;95;40;76
77;36;76;63
48;92;49;68
95;40;86;79
48;95;40;76
95;48;95;53
68;95;48;84
95;44;94;44
76;87;64;95
48;95;48;95
44;90;54;76
79;52;95;40
80;87;40;92
36;76;47;64
63;64;79;40
84;40;64;79
52;87;32;84
32;70;36;44
77;36;64;79
40;64;87;64
85;32;56;79
32;68;43;52
84;24;64;79
47;40;79;38
56;63;36;78
79;28;52;79
32;87;36;64
87;38;52;79
32;87;38;68
93;44;64;95
44;84;87;44
64;63;52;93
44;76;63;40
95;47;64;95
52;64;95;55
72;70;64;95
48;76;79;64
95;46;72;95
48;102;44;68
111;48;90;71
64;95;58;64
111;48;84;71
64;95;48;86
95;48;84;79
64;95;48;80
79;48;95;40
72;44;64;88
63;52;95;36
72;42;64;87
36;64;71;32
76;32;64;87
59;40;68;63
40;79;24;48
79;32;78;38
56;55;40;68
55;48;79;24
64;55;32;64
79;32;64;63
24;68;22;40
71;16;52;47
36;63;32;68
55;40;87;24
52;79;32;79
55;64;79;32
64;79;46;52
95;32;76;53
64;79;40;76
63;52;87;40
76;63;48;84
95;48;95;48
80;95;52;72
95;48;95;48
80;60;72;95
87;48;80;71
64;95;48;86
79;48;80;63
64;87;44;76
79;64;95;54
64;71;64;95
63;72;95;48
80;79;64;87
52;68;95;40
68;95;40;70
87;42;68;63
40;87;32;64
79;32;78;47
48;63;40;78
79;32;77;47
48;79;24;68
63;40;78;34
52;47;36;79
47;44;79;39
56;55;36;72
79;44;64;79
32;84;32;70
79;32;64;63
48;79;63;36
72;44;48;87
55;68;60;52
90;47;64;79
36;94;40;84
79;40;64;63
32;79;61;64
92;36;76;79
48;87;40;92
71;64;95;44
80;70;48;88
79;64;95;50
72;95;63;64
94;44;72;95
48;72;79;48
64;95;48;95
71;40;78;79
50;64;87;40
68;55;64;95
55;64;79;48
80;36;84;87
52;64;79;36
72;44;78;79
44;64;47;64
79;38;48;87
44;40;85;32
64;55;32;64
63;36;79;45
48;63;40;79
47;48;79;40
68;38;36;76
63;32;79;24
68;36;40;79
55;44;87;32
64;55;48;79
54;64;87;32
64;59;48;95
71;40;95;40
76;36;92;53
72;63;40;94
54;64;52;48
64;87;36;87
47;72;79;52
92;52;90;52
64;95;64;95
71;76;79;48
88;40;95;55
48;94;40;68
95;44;72;79
44;95;40;76
87;44;76;87
46;64;63;52
84;32;84;79
46;72;79;32
64;63;52;87
46;68;61;64
87;36;48;86
71;32;76;45
48;63;32;76
55;48;79;32
64;38;32;70
77;32;52;63
32;79;20;48
79;16;87;20
64;43;36;76
55;44;71;55
40;79;40;79
63;56;87;36
64;63;52;92
55;64;87;55
64;79;48;72
79;64;95;40
76;63;64;95
63;68;87;64
88;56;64;86
95;44;80;63
68;79;72;95
63;72;52;76
95;56;68;95
32;84;79;68
88;61;68;95
56;80;63;72
95;48;84;79
64;95;79;68
95;48;76;95
48;92;52;64
92;48;48;87
79;40;84;32
64;55;36;68
79;32;79;32
64;55;36;72
63;48;79;39
48;55;48;79
32;52;55;40
73;39;48;71
47;52;63;48
76;36;48;79
32;79;32;64
79;33;68;79
40;79;32;76
79;32;84;55
48;79;48;87
63;64;95;40
68;79;52;95
44;95;40;68
79;64;95;52
72;77;40;68
95;48;84;63
64;79;64;95
71;72;95;64
84;52;95;63
68;95;64;95
52;80;54;72
95;44;72;87
40;76;63;44
76;36;64;79
40;79;48;86
79;40;64;95
36;84;38;64
87;36;86;36
64;55;56;79
59;52;79;38
68;47;64;55
48;63;64;79
40;79;48;71
40;79;48;87
48;71;48;79
32;70;45;68
55;64;63;40
79;32;72;32
64;45;52;39
48;55;56;79
36;79;40;79
32;79;32;84
32;79;32;64
79;36;86;36
72;47;64;79
48;79;44;95
40;95;48;79
48;95;64;95
48;95;64;87
64;95;64;103
64;103;64;102
48;110;64;110
52;111;64;102
52;111;64;111
64;111;64;103
64;103;72;111
64;95;64;95
52;103;52;88
55;86;63;72
95;64;95;48
80;59;72;95
54;72;79;64
86;55;64;95
55;64;77;64
84;75;40;72
79;52;79;48
84;36;68;79
63;64;63;44
76;79;36;76
63;64;63;48
79;58;48;80
63;64;63;48
78;55;64;87
32;78;32;78
79;40;79;63
48;93;36;84
79;40;95;70
52;89;40;76
94;44;72;95
63;76;63;64
93;52;48;88
87;48;76;77
64;95;44;64
95;48;92;71
64;95;48;48
95;44;76;87
48;86;44;84
79;64;95;48
72;79;52;88
95;59;72;87
48;95;63;64
95;52;64;95
44;76;63;64
90;44;48;95
40;92;44;52
84;47;64;63
48;79;54;40
87;32;79;40
64;63;52;79
32;79;55;32
68;47;40;79
47;48;63;32
64;30;72;39
48;55;32;79
42;48;79;32
76;32;52;63
36;87;32;74
63;40;79;47
64;55;68;79
44;64;87;48
86;63;64;95
44;72;55;64
93;54;86;55
64;87;46;80
95;48;64;86
79;64;95;48
80;79;76;79
64;95;48;94
79;64;100;63
72;95;48;88
95;64;72;95
63;76;87;48
76;52;92;63
64;95;64;95
48;95;52;76
95;64;95;44
72;63;64;93
63;64;95;40
68;54;80;87
58;68;71;64
92;44;72;79
40;93;32;72
79;40;64;87
79;44;87;38
64;63;36;72
79;48;79;36
64;63;28;56
79;32;68;37
52;63;36;79
77;32;91;32
68;36;68;63
32;79;32;76
63;36;82;61
44;68;52;64
85;63;76;63
64;63;64;87
40;84;79;32
88;40;68;79
40;93;50;52
95;32;80;63
64;95;40;84
95;48;84;63
64;79;44;64
94;44;64;95
44;95;40;76
92;46;68;79
48;95;40;80
95;52;64;95
44;76;63;64
95;40;72;63
48;79;36;68
87;55;64;95
36;68;63;48
79;36;44;79
37;68;42;32
68;36;68;38
48;63;56;79
44;36;71;32
68;39;48;79
32;64;30;44
74;39;40;71
63;44;76;36
56;63;40;70
63;40;79;32
52;63;64;79
47;48;87;32
64;55;72;93
71;40;86;46
64;55;48;86
79;64;79;52
86;52;64;95
77;64;93;71
64;95;64;86
95;64;76;95
64;95;52;76
95;40;72;95
48;94;48;72
95;44;68;95
52;76;71;48
84;36;64;87
40;95;48;91
79;48;79;48
84;63;64;92
63;64;95;36
68;63;52;76
79;48;79;52
86;55;56;84
79;48;95;36
68;46;48;78
47;68;55;52
78;24;52;79
24;64;63;48
79;20;52;79
24;70;63;40
68;47;32;54
79;34;48;79
32;68;55;32
70;32;48;79
32;68;47;40
72;36;40;79
46;48;79;79
36;86;48;87
32;84;55;56
95;40;72;55
64;79;52;92
61;80;93;48
72;61;64;90
63;68;95;48
80;50;68;95
63;64;79;64
92;40;68;95
60;68;63;64
94;36;68;95
42;84;55;76
93;32;72;87
60;64;79;64
92;32;72;95
44;72;54;68
87;36;64;87
47;76;63;64
90;44;48;87
32;72;47;52
79;32;76;63
32;68;32;56
74;28;72;79
47;48;79;32
64;28;56;79
42;60;55;44
68;45;48;79
32;64;63;32
68;39;32;68
47;48;47;40
70;42;32;68
63;32;93;32
64;79;64;87
63;72;46;68
87;36;64;87
71;52;95;64
88;79;64;88
79;68;71;64
92;44;64;95
44;92;55;84
95;48;88;95
76;64;95;79
64;95;56;80
95;44;68;87
48;95;64;92
79;64;95;63
64;95;52;76
95;62;64;95
40;92;36;76
87;64;95;52
64;87;40;80
87;40;92;61
64;95;44;64
95;48;72;47
52;79;40;76
63;64;63;40
72;55;76;71
38;72;87;32
76;63;48;91
63;32;64;87
32;86;32;64
79;48;79;38
64;63;48;78
87;40;64;87
36;86;52;64
86;61;64;95
40;92;40;72
79;64;95;40
68;87;40;72
79;64;95;44
68;95;52;84
79;52;72;79
48;95;48;86
95;64;87;64
88;48;88;79
64;79;64;95
48;95;54;68
95;48;95;48
80;79;64;94
52;64;79;52
84;55;64;93
52;68;95;40
64;63;48;95
40;64;71;40
76;55;64;86
63;68;87;44
76;55;40;72
63;64;87;36
64;38;52;86
47;64;79;32
64;63;40;70
71;32;74;63
52;87;32;56
87;32;87;32
64;55;48;78
63;72;63;52
78;63;48;79
55;68;87;40
72;63;68;47
64;63;64;95
48;87;48;84
49;80;63;72
95;64;95;48
92;44;88;48
72;79;64;87
64;95;64;103
48;103;52;84
52;88;52;84
60;80;77;64
95;48;88;63
64;87;64;87
48;95;48;94
40;95;44;78
40;91;36;84
32;87;36;64
47;64;63;52
79;40;87;40
78;32;68;55
48;63;48;79
32;79;32;79
24;79;24;68
39;64;47;64
63;48;63;32
74;32;72;47
48;63;52;39
44;63;48;79
36;79;40;79
32;79;52;79
32;79;48;79
32;87;48;87
32;87;48;78
38;84;44;80
38;84;40;64
63;68;63;68
55;72;59;48
93;40;84;62
64;79;64;79
52;95;64;95
64;87;64;88
79;76;79;72
100;52;64;95
63;72;95;48
84;59;68;87
79;64;95;48
84;44;64;95
44;80;61;64
94;63;64;88
79;64;95;44
76;59;64;95
40;94;63;64
84;47;52;87
55;72;79;64
87;44;95;36
64;71;48;87
44;76;32;64
78;47;64;45
36;79;32;56
79;40;79;32
64;45;64;87
32;64;47;52
78;46;48;78
47;64;79;32
64;63;40;85
55;64;63;64
93;32;72;93
36;68;63;64
87;32;76;95
40;95;59;76
93;55;64;95
63;80;95;52
80;95;64;94
87;68;106;79
68;93;64;103
68;88;71;84
103;64;88;111
52;94;79;80
103;52;76;109
52;100;52;84
95;48;72;95
40;84;87;64
88;63;76;95
62;76;95;64
92;44;64;95
40;64;87;44
68;63;40;79
63;64;79;32
68;46;44;87
32;48;71;32
64;39;52;77
63;20;72;47
40;55;32;78
34;64;63;40
64;47;32;76
47;40;63;40
70;20;48;79
24;87;39;64
79;32;78;63
40;63;40;87
58;40;85;87
32;84;79;64
86;79;64;92
79;72;95;64
84;63;84;95
48;95;48;103
60;68;87;48
76;63;68;95
48;95;60;64
103;40;95;63
64;71;64;95
63;72;95;56
68;77;64;95
71;68;95;48
72;52;64;95
40;92;46;72
87;36;84;79
40;87;36;76
79;40;72;87
46;68;63;36
72;47;52;85
47;64;87;32
64;36;44;87
24;66;28;68
63;20;56;79
20;56;31;52
63;12;52;63
28;64;55;40
72;37;44;79
39;56;47;48
74;63;52;87
32;64;47;48
71;38;48;85
55;64;63;48
76;47;80;95
36;92;40;80
87;40;89;55
64;95;48;95
55;72;95;95
52;92;63;84
95;52;76;100
95;79;80;95
52;92;60;72
111;64;103;48
84;79;80;103
52;95;56;72
95;60;64;92
87;44;95;79
64;95;48;92
87;48;95;71
64;95;48;88
87;48;80;55
64;79;40;76
63;64;63;64
85;63;44;78
63;64;63;52
79;39;52;87
32;72;24;76
63;24;76;63
32;79;32;87
36;48;55;32
64;36;77;36
48;79;32;64
79;36;86;36
64;79;48;76
63;64;87;36
64;93;40;76
79;64;95;36
72;40;64;76
79;64;87;44
72;77;48;84
63;64;79;52
84;71;48;87
79;48;95;52
72;79;44;84
71;52;95;57
64;79;64;86
79;68;103;48
76;63;64;95
44;80;63;52
84;52;64;93
36;84;36;76
79;48;84;79
48;95;47;72
87;44;64;87
40;68;63;64
87;63;36;68
84;47;36;87
40;70;87;36
64;87;40;87
32;76;47;52
87;40;74;47
48;63;32;44
87;32;79;28
52;63;36;64
63;40;63;32
60;41;64;79
32;87;36;64
79;32;78;87
32;95;36;72
87;40;76;87
44;76;63;68
95;36;86;87
48;80;63;52
76;48;84;95
48;95;52;92
87;64;95;79
64;95;48;100
79;64;101;63
68;102;48;88
95;48;94;95
48;95;58;80
95;52;76;95
48;103;52;95
48;80;79;48
95;36;76;63
64;79;36;72
79;40;72;55
52;79;36;74
63;64;63;36
72;32;64;79
32;87;32;64
79;55;52;87
63;64;87;36
68;39;48;87
32;48;77;32
64;47;36;79
61;52;87;32
64;31;36;79
28;70;55;64
79;28;64;87
32;70;38;64
79;63;40;87
47;52;79;40
68;63;48;93
63;68;79;64
88;44;84;95
44;80;63;64
88;46;72;95
40;92;60;64
94;79;64;102
79;76;79;72
95;52;72;109
63;80;87;64
88;52;64;95
63;76;87;48
76;63;84;95
48;95;79;64
92;61;64;95
54;84;95;48
72;87;64;95
46;64;71;52
86;42;52;93
46;68;63;52
84;55;48;78
79;48;87;40
68;47;48;87
32;86;55;52
72;55;52;79
40;64;79;32
64;63;40;79
63;36;79;32
64;63;48;86
63;64;63;52
79;71;36;76
87;79;52;95
40;76;55;64
95;44;95;55
68;63;52;93
61;64;95;48
76;95;48;92
79;48;95;48
80;71;64;80
95;48;84;95
64;95;58;72
95;48;95;71
68;95;48;88
95;79;64;100
87;64;111;56
72;95;52;103
71;80;79;64
95;48;94;60
64;79;68;79
52;95;64;95
48;95;48;94
40;95;44;80
40;80;36;68
47;64;71;52
79;48;87;64
79;48;79;48
79;36;79;24
56;63;48;79
32;79;32;64
63;32;79;32
