## File generated by myo_cap software 
## Available from github.com/ddantas/myo_cap 
## Timestamp: 2020-01-22_13-14-36 
##  
## EMG capture settings 
##  
# sampleRate: 2000 
# channelsPerBoard: 4 
# nBoards: 1 
# bitsPerSample: 12 
# ch1;ch2;ch3;ch4
72;63;28;32
32;44;48;48
71;63;16;32
48;62;63;22
24;20;44;64
79;44;24;16
32;36;40;70
63;31;20;16
32;48;60;63
63;20;32;44
76;63;28;32
32;32;36;52
56;78;63;43
47;32;48;64
95;63;32;40
40;44;48;64
87;63;32;40
52;78;55;24
32;54;86;63
63;40;64;64
78;79;36;40
44;36;52;64
64;79;36;32
36;48;68;79
79;36;32;52
64;72;79;79
63;36;44;64
87;95;63;40
44;48;74;93
79;36;32;40
40;40;48;64
79;46;24;32
32;32;40;56
79;63;63;47
47;32;44;68
87;63;32;48
79;79;38;20
32;52;64;74
79;55;20;32
32;32;68;79
63;32;48;72
79;55;63;47
47;32;52;78
87;63;32;40
64;74;87;63
63;32;48;48
68;95;79;36
44;44;64;66
72;87;95;87
63;40;72;76
84;95;95;63
79;64;48;64
84;95;79;52
68;94;95;79
52;64;80;95
54;64;80;95
87;55;48;72
102;95;79;52
64;68;92;87
44;64;76;95
95;63;48;64
86;95;63;44
44;64;90;92
95;52;44;44
48;48;68;87
79;38;40;64
52;68;79;63
24;40;78;79
44;32;56;79
79;20;52;56
68;87;47;24
32;24;40;44
74;63;16;36
56;76;31;16
24;48;48;62
79;30;24;32
32;32;52;79
63;20;32;36
40;52;68;79
63;32;36;52
78;79;32;32
40;48;48;52
70;79;28;32
56;68;79;79
87;63;48;72
95;79;36;64
78;95;79;54
56;64;103;111
95;52;64;72
96;103;62;48
68;86;103;95
95;48;52;68
86;95;63;40
54;40;64;72
95;63;36;48
64;68;87;87
42;48;68;87
79;32;44;52
52;68;79;63
63;32;32;40
44;64;79;55
47;32;44;48
48;70;63;24
34;32;64;74
63;28;32;52
64;79;79;47
42;24;48;64
79;63;32;32
36;32;40;64
79;33;16;40
64;79;63;39
47;32;48;48
48;68;79;55
55;32;44;48
52;78;79;47
47;36;40;40
52;72;79;63
61;40;64;76
95;63;40;64
72;86;95;95
48;64;102;87
79;64;68;88
109;95;52;64
64;80;103;103
77;52;64;88
111;71;48;64
64;80;95;87
79;44;48;52
72;95;79;44
48;36;44;48
68;79;43;32
48;64;79;79
63;32;44;64
76;87;63;63
63;36;64;87
87;32;32;40
48;52;64;79
63;32;32;44
64;79;20;32
48;60;79;63
63;32;32;52
68;79;79;87
63;36;40;64
86;79;32;32
52;79;79;42
44;32;32;40
44;66;79;63
63;42;44;64
92;79;36;40
52;64;95;79
71;44;48;64
78;95;63;44
44;72;76;95
95;54;52;68
70;84;95;71
79;48;64;64
80;94;79;71
71;48;64;64
76;95;63;40
52;52;68;80
95;44;44;64
72;79;63;54
32;64;64;87
87;42;48;52
64;78;87;63
52;32;44;48
52;76;63;38
47;24;32;36
40;64;79;43
45;32;40;48
52;64;63;26
36;16;20;32
40;60;63;63
47;20;20;32
52;71;47;20
32;20;32;40
64;63;45;24
32;32;48;64
79;47;20;40
52;68;63;63
24;48;56;87
79;38;32;40
48;64;76;79
79;36;32;44
64;76;79;55
59;46;40;40
48;52;68;93
87;42;40;40
44;68;93;63
61;36;40;48
64;86;63;32
44;36;52;64
70;86;63;36
44;36;48;56
86;63;28;36
56;76;79;79
34;40;52;79
79;47;32;32
52;64;79;79
63;36;36;32
48;60;79;79
47;40;68;79
63;32;52;79
63;32;32;36
52;79;63;24
40;68;79;45
36;64;79;63
32;48;76;63
32;48;74;79
46;44;68;79
79;40;48;86
79;36;52;78
95;47;44;79
95;55;48;72
95;63;40;64
80;95;40;64
68;95;79;47
64;86;95;79
64;82;103;79
64;72;100;111
64;64;80;103
95;64;72;92
111;79;64;80
100;95;52;68
76;95;87;52
64;86;95;58
64;88;95;79
48;64;78;95
60;48;72;95
71;40;64;82
95;40;52;87
95;40;48;68
95;54;44;70
84;63;32;52
64;79;47;32
52;79;63;32
44;70;79;55
32;52;68;79
32;48;66;79
32;48;71;63
38;40;56;79
79;55;24;32
64;79;47;32
40;52;68;72
87;47;32;48
64;79;79;79
79;40;64;76
95;79;60;40
48;48;64;84
95;52;48;48
68;92;63;40
48;64;78;84
95;63;48;68
95;95;48;48
64;72;76;95
87;44;84;95
111;71;52;68
98;111;52;48
48;72;80;95
95;55;48;52
64;74;95;71
71;40;48;52
64;72;93;79
63;55;40;32
36;56;64;79
87;47;32;32
64;79;63;47
54;32;32;32
36;56;71;63
63;36;32;32
40;66;79;39
43;22;32;32
52;78;55;20
28;20;40;44
71;55;16;32
56;75;43;28
20;44;64;79
63;38;36;48
48;68;79;63
63;36;32;40
68;87;79;55
63;40;72;84
95;63;40;64
64;82;95;87
79;52;48;68
92;95;71;48
56;44;64;84
103;63;48;64
84;92;95;95
79;52;72;76
84;79;56;48
64;68;95;95
95;62;48;76
103;63;48;64
64;72;95;79
79;46;44;64
64;76;86;95
79;44;44;48
64;87;63;32
38;36;44;48
79;55;24;32
48;71;63;16
32;20;40;68
79;35;20;32
32;52;71;63
63;24;20;32
48;66;75;79
79;32;32;36
64;78;63;47
38;32;40;44
60;79;44;32
48;72;79;63
36;40;48;74
95;39;44;48
56;64;72;87
79;47;40;36
64;76;95;79
71;44;48;64
64;68;84;95
95;62;48;48
52;76;95;79
71;48;68;80
84;94;95;79
79;56;64;64
64;84;92;95
87;54;48;48
68;84;95;63
71;44;48;40
48;76;84;95
79;44;40;48
64;79;79;46
40;36;48;56
64;76;79;63
63;36;36;40
40;52;70;79
63;32;32;36
64;79;47;24
32;32;40;52
71;55;24;32
36;52;70;74
79;38;24;32
48;64;79;79
30;40;52;72
87;38;32;48
52;70;79;47
54;32;52;64
93;79;32;44
68;87;63;62
32;64;76;95
95;46;36;40
64;86;79;38
44;36;52;64
84;79;36;36
40;32;64;64
68;87;95;71
63;44;64;64
72;90;79;52
52;36;64;64
64;86;95;79
71;32;64;70
76;87;79;40
53;36;40;52
64;64;79;79
63;44;40;48
64;79;71;63
63;46;40;48
48;64;79;79
79;47;32;32
40;36;78;79
63;38;40;48
48;56;79;63
63;24;24;36
52;71;47;20
32;16;32;40
36;62;63;47
55;31;32;40
48;56;79;63
63;32;40;56
52;79;79;55
55;44;48;64
76;87;47;36
40;32;64;72
95;63;40;40
64;68;95;95
95;61;44;52
76;95;95;95
52;64;68;84
103;79;52;48
76;95;79;48
52;52;76;88
95;71;40;64
80;87;71;63
68;44;40;64
72;95;71;63
36;64;68;95
95;50;48;64
64;72;94;87
87;59;48;52
64;78;95;79
71;44;48;64
52;64;68;87
87;41;32;32
40;52;79;63
63;32;36;32
32;52;60;79
79;39;32;48
48;56;79;63
63;38;36;48
48;56;79;63
63;38;36;56
52;64;79;79
79;38;36;48
52;64;79;79
79;47;40;48
72;95;42;36
64;78;79;63
63;47;48;68
76;87;63;52
36;64;72;95
95;71;48;48
76;95;79;55
58;48;64;64
88;95;71;48
52;64;64;68
95;71;40;52
72;95;44;32
40;68;79;55
47;32;32;40
64;79;63;47
63;32;64;64
64;76;63;34
32;56;87;79
63;39;40;52
76;87;36;20
32;52;79;79
79;47;32;32
36;52;71;63
63;38;24;32
40;68;79;47
55;32;32;32
52;79;55;24
48;76;63;36
36;56;79;63
32;52;79;63
36;64;87;79
32;64;78;95
55;40;64;94
79;36;64;84
95;55;64;78
95;71;48;68
95;71;48;72
92;95;50;64
64;95;95;71
48;84;103;95
52;76;95;103
64;64;88;103
69;64;84;95
79;52;72;86
95;63;48;76
95;63;48;76
94;79;44;76
94;71;44;64
68;95;55;36
64;87;79;40
52;78;87;63
36;52;68;72
87;47;32;64
79;63;32;40
52;76;79;47
40;64;79;63
38;44;70;79
47;40;64;79
55;32;56;79
79;32;32;64
74;79;32;48
56;79;63;32
64;87;63;40
48;76;79;32
40;68;87;79
36;64;87;63
40;48;64;84
95;63;32;40
44;64;79;95
79;40;32;40
40;64;64;87
95;63;52;47
40;64;68;90
95;71;44;44
76;92;59;40
48;64;84;95
71;42;48;76
93;79;79;63
60;48;64;72
88;79;40;64
64;68;86;79
79;36;52;64
64;68;87;87
79;46;32;48
64;79;47;32
36;44;64;74
79;46;32;52
76;63;26;32
32;52;78;63
63;37;32;32
32;52;79;63
63;24;32;40
64;78;35;24
52;71;55;16
32;36;56;76
79;46;32;44
36;64;79;79
79;47;32;36
36;56;76;79
79;47;40;48
48;68;84;79
79;44;32;36
36;64;78;95
79;36;36;40
64;78;79;47
46;40;40;40
48;68;72;95
95;40;68;76
95;63;40;48
68;95;63;55
40;64;68;95
95;58;48;64
76;95;79;46
44;48;44;48
40;56;68;87
79;63;36;32
32;32;40;64
79;47;24;20
32;20;36;64
75;47;30;16
32;40;44;70
78;63;24;32
24;44;54;71
79;31;16;16
32;52;79;55
63;32;24;32
48;76;63;31
34;32;32;32
48;71;79;47
63;47;32;44
48;64;79;79
71;38;48;64
64;87;63;32
36;40;52;64
72;87;55;32
40;56;68;87
63;32;40;64
76;79;36;36
64;79;79;47
46;36;52;64
52;68;79;95
79;52;40;40
48;48;76;95
79;40;40;40
40;68;87;79
63;36;48;52
76;79;47;32
40;48;64;64
87;55;32;44
52;76;79;63
20;40;48;76
79;45;16;32
32;60;79;63
47;32;32;36
32;52;79;47
55;28;20;32
24;48;71;63
63;46;24;32
32;48;52;78
63;20;32;36
56;63;39;20
20;20;40;56
63;63;79;47
55;36;32;36
64;76;79;63
63;40;40;56
64;79;63;36
36;32;64;72
79;47;36;64
68;87;79;71
63;36;64;84
95;79;40;64
64;78;95;79
63;48;64;64
68;80;95;95
71;48;48;68
64;68;95;95
79;52;48;64
64;78;95;79
63;48;48;64
90;79;46;44
52;76;87;87
46;40;52;76
95;63;36;32
32;64;76;87
79;32;48;52
79;79;32;40
64;76;74;79
79;63;36;36
44;48;68;78
63;30;40;64
79;63;32;32
52;79;63;28
38;32;36;48
60;79;47;24
32;36;54;76
63;47;32;56
70;79;63;63
46;40;68;95
87;40;40;48
64;87;63;36
36;40;52;56
76;95;95;71
63;48;68;76
72;87;95;79
77;44;64;64
80;95;87;48
54;44;64;68
86;95;61;44
44;48;64;78
87;79;40;64
78;94;79;47
32;64;76;94
95;46;53;40
36;64;72;95
79;40;52;68
64;87;55;36
52;70;79;79
32;40;48;64
79;79;47;24
44;56;76;79
63;32;32;48
40;56;71;79
63;20;32;32
56;77;47;24
30;16;36;40
62;79;33;32
32;32;68;63
55;20;40;68
79;47;32;36
48;64;70;79
63;32;40;40
68;79;44;32
36;32;52;56
56;78;28;32
36;48;68;79
74;79;38;32
36;36;48;48
68;79;55;32
36;32;32;48
40;64;79;63
47;32;64;79
79;45;36;64
68;79;79;63
55;36;44;68
78;79;40;32
32;64;87;79
63;36;32;32
24;52;78;79
63;32;40;48
70;79;47;32
32;32;40;56
78;63;24;32
40;52;68;79
63;20;36;56
79;47;24;40
36;44;64;79
63;24;32;32
32;40;70;63
63;20;32;44
40;52;63;39
39;24;32;32
64;79;55;24
28;32;44;52
52;70;79;47
46;32;40;52
52;68;79;39
36;64;79;63
36;64;79;95
55;48;64;76
95;55;48;86
95;63;48;64
72;95;63;48
72;95;63;44
72;95;79;48
64;88;95;63
64;78;95;95
58;64;80;94
103;68;64;86
102;95;48;72
90;95;52;64
72;95;63;44
52;82;95;71
40;64;87;79
36;64;86;95
44;52;72;87
87;40;52;85
95;47;48;64
78;79;32;56
72;79;32;52
64;79;47;32
52;79;79;32
32;64;79;79
32;56;76;87
32;44;68;87
63;32;48;64
79;63;32;72
87;63;36;64
84;79;36;68
86;79;36;52
64;86;79;47
48;76;95;55
64;86;95;79
48;72;92;95
63;64;72;102
95;60;64;80
100;95;48;72
76;86;95;95
48;64;96;111
95;67;76;76
96;95;63;52
64;64;80;88
79;44;48;76
95;79;47;36
32;56;68;84
95;62;32;48
40;68;79;55
55;32;44;52
78;63;28;32
32;36;48;64
63;47;20;32
40;48;71;71
79;28;32;32
40;48;71;79
47;20;40;64
79;47;16;36
32;60;60;79
71;71;55;24
32;52;87;63
47;36;32;40
48;71;79;63
47;32;64;68
79;79;47;40
64;87;79;55
32;64;64;84
95;79;63;52
48;52;64;95
87;52;40;48
68;72;79;79
48;64;76;79
71;40;64;92
95;54;40;52
76;95;71;48
64;78;95;79
48;64;78;95
79;48;64;88
95;55;48;64
68;87;87;95
47;48;64;76
95;79;32;40
32;64;68;87
79;36;40;48
52;68;79;63
47;32;36;52
52;74;55;24
32;24;32;48
52;71;37;16
32;36;56;63
31;16;16;48
68;63;31;12
32;36;54;71
79;24;32;32
48;79;47;24
24;32;56;56
79;63;20;32
44;48;64;68
79;47;38;40
52;72;63;45
44;44;64;84
87;87;55;36
36;40;48;68
78;95;63;32
64;76;95;79
58;48;48;48
64;92;95;79
69;55;48;64
64;84;95;53
48;64;87;95
71;44;48;64
92;95;71;38
64;72;95;71
50;64;80;95
79;50;48;72
95;62;40;64
84;87;63;40
64;72;95;63
40;40;48;68
79;63;32;32
32;64;79;63
63;32;32;40
52;79;63;32
28;32;40;48
52;64;63;39
38;24;48;54
70;64;79;63
55;32;32;36
32;56;70;79
79;54;32;32
32;56;64;79
87;36;32;32
32;52;64;79
79;47;32;36
48;64;79;63
63;32;52;64
76;79;63;36
40;44;68;72
94;79;36;48
64;95;63;40
32;64;80;95
95;79;54;48
48;72;95;79
63;48;64;70
92;87;95;95
87;48;64;64
80;84;95;63
52;40;48;52
70;84;63;24
48;79;79;63
32;48;64;76
95;47;24;32
40;70;63;47
46;36;48;48
70;79;79;55
55;38;32;52
76;79;63;32
36;44;70;74
87;63;32;48
64;87;39;32
36;44;64;79
79;32;32;32
52;64;79;79
79;32;52;64
64;85;63;36
36;48;64;68
79;79;55;32
52;64;87;87
79;40;40;64
76;95;79;63
55;44;64;84
103;63;44;64
52;68;92;95
95;48;64;64
80;95;71;48
52;64;84;92
79;44;40;48
64;92;95;95
71;40;64;84
95;71;48;52
68;87;87;55
52;36;64;68
79;79;63;36
36;32;64;64
79;79;47;32
36;40;70;79
63;32;32;52
64;79;79;63
63;32;44;64
87;79;46;32
32;64;72;79
79;34;32;36
48;79;79;47
42;32;36;48
48;64;79;79
79;32;48;52
70;79;79;40
40;32;52;64
78;79;32;64
87;79;36;36
44;52;78;94
79;55;40;52
48;64;70;95
79;44;48;64
64;72;86;87
71;55;44;40
52;64;76;95
87;46;48;40
52;64;92;95
95;52;64;64
64;64;64;79
95;46;32;32
32;52;79;79
79;47;32;48
64;79;63;32
36;32;48;64
79;47;20;40
52;76;79;63
63;40;70;87
87;32;32;40
32;40;72;79
79;24;32;32
48;64;63;47
39;24;40;52
48;71;47;32
32;36;48;52
71;63;20;36
44;71;79;63
45;32;44;64
87;63;55;36
36;64;72;84
95;38;40;36
40;32;48;68
95;63;32;48
48;64;86;87
79;36;40;48
68;68;95;63
61;46;48;64
64;76;95;79
40;40;48;64
84;95;63;40
64;72;84;95
79;44;48;68
90;87;62;36
52;68;84;94
95;63;36;52
48;64;94;79
63;36;64;64
84;87;61;32
40;40;64;70
68;79;63;32
32;32;40;48
64;79;61;32
32;32;36;52
71;63;16;32
48;70;47;31
8;32;52;66
79;38;40;44
60;64;79;63
63;32;36;64
66;79;63;32
36;32;40;52
79;79;86;79
79;40;44;48
48;64;79;79
71;32;64;64
76;79;42;48
68;92;79;63
36;48;64;84
95;71;44;64
80;95;95;46
52;64;88;95
87;50;64;84
103;63;48;68
92;103;87;44
64;76;92;95
52;64;80;95
79;48;64;80
76;95;95;40
44;64;92;79
40;48;64;90
87;44;52;40
56;86;63;36
48;76;79;32
32;52;70;87
63;32;52;70
79;36;36;66
79;63;32;32
56;79;34;40
64;79;30;32
36;68;63;36
32;64;79;32
32;64;79;63
32;56;78;79
36;44;64;87
47;32;56;72
63;32;48;76
63;32;52;72
79;32;40;70
87;38;48;64
87;63;36;76
87;63;40;32
48;78;87;47
44;68;93;63
44;64;78;95
71;40;68;91
62;48;72;94
95;52;64;72
95;71;48;80
95;79;48;44
64;82;95;87
40;64;80;95
46;64;78;95
63;40;64;76
79;32;52;74
87;47;40;64
76;79;32;56
68;79;39;36
52;79;47;32
48;68;79;63
63;32;32;48
64;79;63;39
36;48;68;78
79;32;32;32
32;44;52;71
79;44;32;48
56;56;63;32
39;24;24;32
36;64;63;22
32;48;64;79
63;36;40;64
79;32;32;48
72;79;44;32
48;64;78;87
63;32;64;76
95;47;52;64
84;87;71;48
72;92;95;71
40;64;72;92
95;54;40;52
64;92;95;79
44;64;64;72
94;87;55;64
68;95;87;71
71;60;48;64
88;95;63;44
52;64;78;90
95;71;47;36
48;64;76;87
63;36;64;70
87;46;36;56
79;79;47;32
48;72;79;63
36;48;64;79
71;24;40;64
87;47;32;52
70;79;63;24
48;79;79;47
32;48;64;71
79;46;52;48
64;64;79;63
55;36;36;44
56;64;87;79
79;44;52;64
70;84;87;53
55;36;44;64
64;64;87;79
63;40;40;48
64;78;79;55
55;40;48;64
64;64;64;84
85;95;79;46
48;68;72;94
95;77;36;48
52;64;72;95
79;44;40;40
48;70;79;63
71;40;36;48
56;76;95;55
63;36;40;52
64;70;79;63
47;36;32;52
64;76;63;32
32;36;52;56
56;79;16;20
32;48;79;63
55;32;48;56
79;55;16;32
20;32;36;48
63;31;31;16
24;32;52;63
63;20;16;16
12;32;46;63
79;47;32;24
40;56;71;63
63;36;20;32
32;44;71;63
79;32;32;32
40;56;79;63
63;32;32;32
40;52;70;79
79;63;32;36
36;44;48;68
87;78;32;32
52;68;79;63
63;55;63;50
52;44;32;64
95;63;36;40
40;52;72;95
87;55;40;52
56;68;87;79
79;40;32;36
36;40;52;64
87;47;24;32
44;64;79;63
63;38;32;32
56;78;63;24
32;32;48;60
79;63;37;32
40;52;79;79
79;24;24;44
60;79;63;63
63;36;36;56
79;63;47;32
32;40;52;66
79;55;24;32
32;32;40;52
79;47;22;32
24;32;64;63
39;32;56;78
79;47;36;52
78;79;55;32
64;78;95;63
40;52;68;87
79;38;40;64
94;71;36;64
76;95;79;44
52;68;82;95
79;48;64;72
80;95;40;40
40;64;68;87
95;70;40;40
36;48;64;84
95;47;36;44
64;79;87;62
63;32;48;56
56;64;79;55
63;32;36;40
48;64;79;63
63;32;32;36
52;68;63;32
24;32;32;32
36;52;62;63
63;39;20;24
20;32;62;63
55;16;32;48
52;63;47;8
20;8;48;48
54;63;28;16
32;44;62;68
63;24;20;36
58;63;55;26
32;16;32;44
78;62;24;20
36;48;70;79
79;47;48;64
79;79;42;40
64;87;63;71
55;48;64;84
95;71;47;40
64;86;79;63
48;72;95;79
62;48;64;94
95;77;48;72
95;87;60;64
72;95;87;55
48;68;95;95
56;40;72;94
79;52;40;68
64;95;55;40
32;48;76;79
87;55;32;44
64;64;79;79
87;52;32;40
40;56;79;63
63;38;32;40
48;64;79;47
47;24;52;70
79;30;32;40
64;77;37;24
20;32;44;63
79;55;16;32
40;44;60;71
79;39;48;64
79;63;24;32
52;74;79;47
36;32;32;52
79;63;28;32
32;64;79;63
63;55;32;40
48;52;77;79
79;44;36;36
48;64;87;63
79;36;32;44
64;72;95;55
63;36;48;40
48;78;79;63
59;44;36;40
40;40;64;70
87;63;32;40
36;48;79;87
79;38;36;44
48;64;79;47
54;32;32;36
40;48;79;55
55;45;24;36
48;64;64;79
79;36;32;32
52;70;79;38
32;20;40;40
56;79;45;20
32;56;63;63
24;32;40;60
79;55;28;20
20;32;52;71
79;39;20;32
32;32;52;71
79;22;24;32
44;48;77;47
55;28;32;32
44;62;79;79
79;55;32;36
52;72;79;47
47;32;36;48
48;64;72;87
79;79;63;36
44;48;48;64
95;79;42;40
64;72;72;87
95;63;40;44
44;64;84;95
95;58;40;48
52;64;87;95
87;47;40;44
40;52;76;87
95;59;32;40
48;64;79;79
63;44;40;48
64;52;79;63
63;32;48;64
79;63;20;40
68;79;63;47
55;36;32;44
64;79;55;36
28;36;48;60
79;47;24;20
32;56;63;63
63;47;24;32
36;56;78;79
24;48;74;63
24;48;68;87
55;32;56;72
63;32;52;74
79;32;40;64
68;79;36;52
68;79;44;48
64;87;36;64
68;95;59;40
40;68;87;79
38;64;76;87
71;40;64;86
95;63;48;64
76;95;63;64
68;95;79;44
48;72;95;95
52;52;72;80
95;55;48;76
92;95;44;64
64;92;79;40
64;92;79;48
64;92;79;40
52;84;63;36
36;64;79;95
47;40;64;68
79;63;32;64
70;79;32;48
64;79;55;40
52;79;47;32
40;71;63;24
40;70;79;34
32;64;78;79
36;48;68;79
47;36;64;74
79;36;36;68
79;36;40;64
79;63;32;52
72;79;32;48
68;79;32;52
52;86;79;38
40;72;87;63
40;40;48;64
82;79;63;44
40;64;76;87
87;95;79;63
48;72;92;95
95;71;48;64
72;94;95;95
56;64;64;72
88;103;79;44
52;64;95;95
95;63;48;64
90;95;77;46
48;52;64;72
93;79;63;54
48;40;64;90
95;71;32;40
40;64;64;79
95;55;36;48
64;76;95;63
71;47;40;52
64;70;79;47
38;20;48;40
48;77;63;24
28;16;36;48
48;64;63;22
20;40;71;79
63;24;64;71
87;47;24;32
40;60;79;47
38;32;52;72
79;63;42;40
68;91;63;32
52;68;87;79
38;48;64;78
95;63;40;64
95;95;40;64
80;95;79;44
64;72;88;95
55;40;44;68
86;79;36;40
64;76;95;79
79;63;40;64
64;72;95;79
71;48;40;52
64;84;87;47
48;36;40;40
64;79;63;24
32;32;64;68
79;47;24;32
48;74;63;47
16;56;79;63
63;36;32;32
40;52;79;39
39;22;32;32
40;48;63;63
63;36;20;32
40;40;63;63
63;37;24;32
36;48;77;79
79;47;32;48
64;79;63;32
32;40;74;79
79;47;32;40
68;79;79;61
47;40;40;64
79;87;55;32
40;52;64;78
95;71;62;40
44;44;70;87
87;79;44;44
36;52;76;95
79;63;54;40
64;76;95;63
40;72;95;95
95;48;64;72
76;95;87;63
60;64;84;103
111;79;64;48
64;80;103;95
54;44;64;48
52;76;95;63
59;44;48;52
72;87;63;32
48;70;87;95
95;63;36;64
76;95;79;62
51;40;48;64
64;86;79;47
46;36;64;78
79;32;48;64
78;79;63;32
68;84;79;63
36;48;68;79
63;32;52;68
87;79;44;40
64;76;87;63
36;52;68;95
79;36;64;68
95;40;47;48
70;95;95;63
60;48;72;84
95;95;46;48
48;48;64;68
95;95;47;40
40;64;64;76
95;79;79;63
48;64;78;94
95;87;44;48
48;72;84;95
54;48;64;84
95;71;40;64
84;95;62;48
64;84;94;79
40;48;68;78
87;63;40;48
68;86;79;36
48;68;86;63
36;40;64;79
63;63;34;48
70;87;87;79
36;48;64;68
87;79;71;42
32;64;79;79
79;63;32;40
48;56;68;79
87;55;36;32
40;64;76;79
79;39;40;40
64;76;79;54
36;32;68;72
91;63;36;44
68;87;79;55
44;32;64;72
94;63;44;36
48;52;78;87
79;63;36;40
52;48;70;79
95;79;40;40
48;64;72;94
95;52;36;48
64;79;95;63
36;68;78;95
95;50;52;78
95;63;47;40
64;72;95;79
40;40;72;76
95;63;42;40
64;79;87;79
63;40;48;64
76;79;36;36
64;79;79;55
36;40;64;79
79;46;40;64
79;55;32;36
68;79;63;28
36;64;76;79
55;32;40;70
79;39;36;48
70;79;79;32
32;40;52;68
79;79;79;32
36;36;52;56
87;55;32;52
84;79;32;32
36;48;79;79
63;63;48;64
78;95;55;36
64;87;87;63
48;48;72;95
87;40;64;86
95;46;48;64
87;79;40;48
72;78;95;79
60;64;80;95
95;71;48;76
95;95;63;48
72;86;95;87
48;64;76;95
79;47;40;64
82;95;79;63
63;40;52;64
68;87;46;32
40;48;79;79
47;32;44;32
48;68;79;28
32;40;58;74
79;63;16;40
56;79;63;63
47;32;56;64
79;79;47;24
40;56;79;79
63;47;32;32
48;64;79;63
63;55;32;32
48;70;79;55
44;32;44;64
76;79;63;32
44;64;91;87
95;79;47;40
64;84;95;95
87;48;48;64
86;95;71;48
48;64;80;95
95;79;52;48
48;64;92;95
95;71;52;64
64;94;95;79
48;68;92;95
58;64;84;100
79;48;64;76
90;95;44;64
72;95;79;40
48;72;92;95
44;52;72;87
71;36;52;68
87;71;32;44
85;63;32;56
68;79;42;32
48;70;79;36
32;64;79;55
32;48;64;79
55;32;40;56
79;39;32;52
60;79;32;32
40;68;79;36
32;64;79;38
24;48;70;79
32;44;68;63
32;48;68;87
34;48;64;84
63;36;44;64
86;63;32;48
48;78;79;36
40;68;79;38
32;48;68;84
63;32;64;68
84;79;36;64
78;79;44;36
64;87;79;40
40;68;87;95
79;71;52;72
