## File generated by myo_cap software
## Available from github.com/ddantas/myo_cap
## Timestamp: 2018-05-23_20-57-32
##
## EMG capture settings##
# sampleRate: 2000.0
# channelsPerBoard: 4.0
# nBoards: 1.0
# bitsPerSample: 12.0
##
## Data
## t; ch0; ch1; ch2; ch3
16 2 0 0
28 23 21 19
74 96 127 120
135 165 168 162
198 252 255 253
252 308 294 257
233 310 274 248
170 251 259 244
89 157 148 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
18 5 0 0
31 26 20 13
84 115 118 136
142 183 191 203
215 275 255 249
253 300 267 265
222 284 261 254
162 229 255 231
57 130 133 129
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
8 0 0 0
15 4 0 0
44 42 45 53
97 125 132 127
158 194 209 231
235 309 274 267
253 334 310 265
210 280 258 251
139 206 226 245
19 72 122 128
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
16 3 0 0
29 23 20 16
72 97 122 122
132 156 153 137
198 255 248 247
253 334 313 275
233 319 290 259
181 250 254 243
91 152 138 128
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
17 6 0 0
26 26 15 13
75 100 123 119
139 172 180 182
214 267 265 253
256 302 282 248
220 288 254 255
160 232 255 248
62 127 139 127
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
21 9 0 0
44 47 51 64
101 134 127 136
165 212 238 230
249 303 285 253
259 316 295 255
212 276 257 241
139 196 219 232
16 62 98 135
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
10 0 0 0
26 17 12 4
57 73 90 115
130 142 134 138
193 249 242 252
255 313 286 252
248 306 273 255
192 254 255 255
118 184 181 176
0 5 3 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
11 1 0 0
23 13 5 1
61 74 96 125
127 134 151 135
186 240 254 252
255 316 299 266
245 301 273 247
191 253 257 253
114 173 166 149
0 1 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
16 4 0 0
28 20 12 2
72 92 120 129
138 160 166 163
198 252 252 263
254 315 300 266
237 319 287 253
177 254 246 253
95 163 148 131
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
17 5 0 0
37 31 31 33
82 114 131 130
135 173 177 179
212 263 256 260
251 321 300 258
219 295 259 245
164 245 245 240
64 132 130 129
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
16 1 0 0
23 14 8 2
54 60 75 96
113 127 138 133
171 212 230 253
254 302 284 259
250 326 301 261
195 262 258 254
129 175 181 184
0 23 29 36
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
16 4 0 0
27 23 19 16
72 92 117 131
132 158 157 150
192 254 246 247
252 314 300 267
236 319 288 254
181 251 245 247
98 170 157 131
0 1 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
15 3 0 0
35 30 29 30
74 102 125 127
136 172 184 193
211 263 261 250
251 320 299 264
223 305 267 249
165 250 248 241
65 130 129 127
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
13 3 0 0
34 31 25 29
92 125 136 128
154 195 216 240
233 306 278 252
256 306 283 256
211 275 248 256
141 202 222 249
27 84 131 131
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
12 1 0 0
27 18 13 5
56 70 85 112
128 139 132 135
183 233 253 238
255 309 293 254
244 296 266 258
187 258 250 258
123 177 180 178
0 4 4 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
11 0 0 0
20 13 1 0
58 72 87 115
125 131 143 130
186 237 259 242
254 334 322 287
247 314 294 254
194 257 253 253
123 171 166 156
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
14 1 0 0
25 14 6 0
57 68 84 106
130 138 137 137
192 245 248 246
252 311 296 264
242 296 263 262
190 257 254 242
121 185 187 187
0 3 2 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
16 1 0 0
33 27 21 21
73 93 122 118
138 163 167 165
206 255 257 257
255 303 279 258
228 301 259 245
175 249 248 246
90 152 134 134
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
13 1 0 0
33 24 21 13
83 103 125 130
141 173 179 181
216 270 265 251
251 322 303 262
216 294 255 253
153 230 252 251
44 116 133 134
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
10 1 0 0
21 14 5 1
52 62 73 94
113 127 138 131
172 214 238 251
250 305 290 260
249 322 298 259
189 259 253 260
129 206 223 247
0 36 61 96
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
17 1 0 0
26 16 9 1
59 76 94 126
126 137 130 130
192 243 246 248
257 313 299 269
250 307 279 255
196 258 253 253
121 162 156 134
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
12 2 0 0
30 24 20 20
69 90 115 128
133 153 149 137
198 257 245 248
252 315 289 257
233 314 278 245
178 254 248 248
88 154 143 127
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
10 0 0 0
23 10 3 0
43 46 53 65
92 127 125 132
152 195 212 231
230 299 267 264
254 313 288 258
213 283 256 246
148 209 240 250
26 84 126 126
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
11 0 0 0
25 16 8 2
50 61 69 91
114 132 131 135
182 230 246 251
252 333 319 288
251 312 298 254
192 257 255 239
129 189 196 202
0 24 41 53
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
17 4 0 0
28 22 14 6
68 83 108 113
133 149 147 133
198 252 251 247
252 312 289 254
235 313 279 246
178 252 250 248
100 169 153 137
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
22 9 2 0
38 34 32 29
89 120 136 129
142 176 184 190
221 283 254 259
251 327 296 255
219 300 261 249
152 230 253 252
42 116 128 133
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
10 0 0 0
22 17 7 2
51 58 70 88
114 129 139 131
180 228 252 250
253 313 297 261
251 331 311 267
195 268 261 248
125 191 201 209
0 24 40 53
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
17 4 0 0
32 29 23 22
72 92 118 131
129 155 150 138
198 258 249 257
251 313 291 259
228 302 264 248
177 251 241 247
90 155 138 128
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
22 11 1 0
41 42 46 56
92 127 134 128
149 187 202 212
228 292 262 255
252 333 310 271
219 302 261 257
158 235 253 233
44 122 138 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
14 2 0 0
21 9 1 0
51 56 70 87
118 130 132 131
172 215 234 251
254 307 291 260
254 302 279 259
190 254 261 256
131 178 186 189
0 23 34 44
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
13 4 0 0
29 20 16 13
68 94 118 135
135 159 158 152
203 253 251 254
253 302 274 265
232 301 262 249
181 254 248 248
95 159 154 132
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
10 0 0 0
15 4 0 0
40 35 41 45
90 122 133 132
148 186 197 212
220 283 256 254
251 326 296 258
216 295 254 256
158 234 257 242
49 121 140 132
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
8 0 0 0
21 4 1 0
42 43 42 47
104 132 128 127
165 210 236 224
248 323 309 269
254 315 301 256
199 263 256 238
133 180 191 193
10 38 63 86
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
14 2 0 0
19 11 1 0
59 70 85 119
130 139 135 134
187 237 258 241
257 312 299 266
244 302 270 253
194 255 255 247
128 171 169 157
0 5 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
10 1 0 0
27 17 12 4
66 84 107 117
133 149 150 142
194 254 252 252
253 333 312 277
237 321 293 258
186 258 246 255
111 182 178 165
0 1 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
17 5 0 0
29 25 20 18
81 110 128 130
136 171 175 171
215 269 263 248
253 302 283 257
219 284 254 251
165 235 255 252
60 129 134 133
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
9 0 0 0
22 9 3 0
45 49 51 65
101 131 127 127
158 201 216 239
246 300 275 248
256 311 283 256
211 272 255 241
136 188 201 214
16 55 89 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
10 0 0 0
26 21 14 8
60 74 95 124
128 145 134 151
186 242 257 247
253 318 303 269
245 305 274 254
190 252 255 256
123 173 167 157
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
15 4 0 0
26 20 12 2
69 90 118 125
132 150 151 133
194 256 245 248
253 312 299 261
237 318 285 251
176 256 244 252
91 163 145 131
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
17 6 1 0
32 25 22 14
77 106 126 129
133 166 165 161
206 262 248 250
251 305 281 253
223 292 260 262
162 233 252 228
58 123 132 133
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
8 0 0 0
21 9 1 0
46 45 50 63
102 130 135 130
164 203 231 253
245 313 296 266
255 314 296 262
207 272 254 242
136 186 203 204
9 46 74 104
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
11 0 0 0
25 14 9 1
49 54 67 81
120 133 131 134
181 229 252 253
252 331 316 285
250 321 302 261
206 271 260 242
137 183 198 208
0 19 29 40
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
13 1 0 0
25 16 7 1
65 77 99 129
128 145 138 135
194 250 241 254
256 320 301 266
243 301 265 258
187 258 243 249
119 193 193 184
0 7 7 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
13 2 0 0
33 23 24 21
73 94 121 118
136 167 167 166
207 257 253 253
253 304 279 260
229 301 259 252
173 249 256 244
88 152 140 129
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
21 11 2 0
43 44 50 58
92 124 122 126
148 187 200 212
230 297 262 254
252 332 303 260
214 291 259 252
153 232 248 225
40 113 135 137
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
12 2 0 0
26 19 15 8
54 69 88 115
127 139 137 130
183 235 252 229
252 315 303 264
241 296 262 257
187 257 248 242
123 197 208 217
0 17 31 38
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
16 3 0 0
35 33 32 37
83 113 131 124
147 187 204 218
216 283 255 257
252 326 302 264
213 292 254 250
159 234 254 228
43 114 129 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
12 0 0 0
16 8 0 0
50 55 61 78
111 135 137 141
171 211 233 246
254 302 288 254
249 325 298 257
197 263 261 238
133 183 193 198
0 23 35 44
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
9 0 0 0
24 13 4 0
55 64 78 105
118 141 131 133
178 232 251 235
253 315 301 266
249 311 288 255
198 259 250 253
130 185 190 190
0 16 24 29
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
17 5 0 0
34 30 30 31
77 110 134 128
133 168 173 169
209 263 256 249
257 307 288 253
225 297 259 243
165 243 245 237
58 129 141 128
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
14 1 0 0
15 7 0 0
43 49 51 65
98 131 132 132
159 199 217 239
241 289 265 254
255 302 274 264
210 271 254 253
136 185 202 203
10 50 77 113
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
11 0 0 0
19 9 1 0
47 50 53 66
116 133 136 138
172 214 236 249
251 306 292 260
251 328 309 269
189 262 251 237
130 195 208 219
1 33 57 84
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
9 1 0 0
27 20 12 4
64 79 103 128
125 159 153 134
186 250 253 246
250 313 301 266
239 319 291 255
185 257 253 254
114 163 155 136
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
13 4 0 0
26 22 12 7
73 96 120 117
135 165 165 163
202 256 255 263
253 308 286 262
233 308 266 253
171 249 255 231
89 152 141 129
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
19 8 0 0
36 33 28 27
88 121 128 132
141 185 195 202
216 280 260 259
249 327 297 257
216 295 255 257
157 238 258 249
51 127 131 128
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
14 3 0 0
18 7 0 0
49 51 59 78
108 134 133 140
169 214 231 250
249 321 307 267
254 340 329 287
199 275 255 249
134 193 209 220
3 39 66 97
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
9 0 0 0
19 7 0 0
50 55 61 76
109 129 132 129
169 206 229 251
247 318 301 268
252 312 292 253
193 261 255 258
133 188 203 218
2 34 58 86
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
9 0 0 0
22 15 6 2
49 54 63 81
115 127 134 133
181 223 243 249
254 310 293 258
250 328 308 266
194 263 262 240
127 176 179 174
0 12 18 10
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
16 5 0 0
28 20 13 2
69 90 116 121
132 150 152 135
195 253 256 251
252 313 294 259
236 316 285 253
182 254 251 258
102 178 167 153
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
17 7 0 0
35 31 29 26
81 112 125 131
136 174 179 179
218 281 257 250
251 322 297 259
216 293 253 257
154 228 249 252
46 115 127 128
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
14 4 0 0
41 45 49 61
97 129 130 127
151 186 197 204
237 309 273 265
253 335 308 269
202 277 258 243
131 218 246 233
10 69 117 134
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
10 0 0 0
28 20 17 15
68 84 111 117
134 157 160 149
198 256 251 259
252 314 296 266
235 313 281 249
175 252 250 248
92 158 142 136
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
11 1 0 0
31 25 19 15
73 100 128 124
134 166 173 168
216 268 265 247
250 327 309 267
218 300 262 253
159 235 247 249
56 129 131 127
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
9 0 0 0
15 1 0 0
43 44 44 59
97 125 131 128
156 193 206 227
245 289 268 258
256 301 276 248
211 266 258 263
136 189 199 215
12 52 84 118
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
16 1 0 0
28 20 16 6
60 71 92 116
131 143 138 141
192 245 249 249
253 313 298 269
248 305 279 254
193 259 252 252
128 171 172 160
0 3 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
13 2 0 0
27 20 17 8
68 86 117 123
134 152 157 145
195 254 253 247
252 334 311 274
233 320 293 263
181 257 256 255
105 173 165 153
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
13 1 0 0
30 25 18 11
76 103 130 126
136 167 175 173
213 271 251 252
254 302 279 258
218 283 255 251
160 231 247 255
53 124 138 126
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
10 0 0 0
23 15 4 0
54 60 70 94
112 132 132 130
176 222 241 246
252 327 308 266
251 314 302 264
192 257 255 256
128 198 210 215
0 39 67 97
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
14 3 0 0
25 23 17 14
61 83 104 132
134 152 155 143
197 253 254 252
256 313 297 261
236 318 284 253
173 253 255 247
92 161 145 131
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
13 2 0 0
27 24 13 9
74 97 126 119
134 163 167 159
207 256 255 247
252 308 288 254
228 300 263 248
176 249 255 247
89 148 137 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
17 4 0 0
31 26 24 19
82 109 131 115
140 176 179 177
222 283 254 253
254 305 274 256
218 287 250 255
158 230 252 247
52 120 135 138
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
8 0 0 0
15 6 0 0
44 49 56 72
101 128 132 131
162 205 219 247
249 300 274 273
253 305 273 267
200 259 249 262
137 198 213 237
13 53 85 129
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
17 4 0 0
31 28 21 21
72 92 118 131
129 155 152 140
201 253 250 254
252 314 292 260
236 313 278 252
172 253 257 250
90 155 142 133
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
20 6 0 0
34 27 26 24
80 108 129 135
134 173 172 177
212 266 259 248
250 317 298 261
220 295 257 243
160 240 262 246
47 125 132 126
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
9 0 0 0
23 8 4 0
42 41 43 50
101 129 129 129
161 201 220 243
247 296 272 270
255 305 270 261
203 259 255 249
130 196 211 231
5 49 81 122
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
9 0 0 0
19 7 0 0
47 51 60 75
105 129 124 133
172 220 242 244
251 329 323 295
250 316 307 264
199 263 257 232
138 181 195 198
2 31 51 67
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
11 0 0 0
26 19 14 8
57 69 92 116
129 143 136 135
189 245 248 241
257 312 297 255
243 296 263 256
187 258 248 245
120 194 203 198
0 7 11 5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
17 4 0 0
34 30 29 29
80 106 128 130
135 167 168 162
209 263 262 246
251 319 298 263
224 302 265 247
167 250 246 237
68 131 143 128
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
6 0 0 0
16 11 0 0
35 37 36 42
98 126 134 128
151 186 197 202
233 302 264 259
254 310 280 257
211 275 247 259
138 197 215 231
13 58 94 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
10 0 0 0
24 14 10 2
63 76 96 129
126 140 135 140
187 242 255 243
256 313 300 260
244 298 268 259
198 254 255 256
128 167 167 157
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
16 3 0 0
27 22 18 15
73 97 124 120
133 161 164 156
203 255 256 254
251 305 283 258
230 302 262 245
178 254 250 248
93 161 158 137
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
16 5 0 0
29 23 14 9
76 100 129 124
135 166 173 177
204 255 257 258
250 322 302 264
219 299 266 246
167 249 247 258
69 133 139 129
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
6 0 0 0
22 7 2 0
44 46 51 60
94 127 134 134
153 192 209 226
234 303 273 259
255 306 279 258
212 276 249 250
144 203 228 248
33 85 129 135
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
16 2 0 0
24 20 12 7
57 69 88 121
128 139 138 141
186 239 257 246
254 309 286 259
250 307 275 256
191 255 247 250
127 182 186 180
0 3 4 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
13 3 0 0
27 23 18 15
74 92 119 136
133 152 147 132
197 254 248 241
252 313 299 261
236 310 274 261
175 252 241 237
98 167 162 138
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
21 7 0 0
34 26 26 23
84 115 116 138
143 181 189 199
214 271 255 253
251 325 304 263
219 295 258 247
158 237 260 246
58 129 147 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
9 0 0 0
15 3 0 0
42 46 48 57
96 123 131 125
156 195 209 236
238 305 274 265
256 309 281 258
212 278 257 248
144 209 233 249
20 69 115 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
11 0 0 0
26 12 6 0
57 63 77 98
120 144 137 132
177 233 252 238
254 315 308 272
244 324 307 259
187 261 250 237
126 182 191 191
0 17 26 28
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
16 5 0 0
32 25 23 14
81 108 129 134
139 175 181 185
214 271 254 248
254 303 280 248
225 296 262 248
162 238 257 240
63 132 131 133
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
7 0 0 0
20 6 1 0
43 47 52 64
96 123 142 128
159 194 217 232
238 284 261 248
254 301 269 255
213 268 261 255
141 197 216 244
19 65 107 132
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
16 1 0 0
23 11 3 0
59 69 82 111
121 149 128 142
182 241 257 246
257 313 300 269
246 323 298 255
179 257 256 250
119 193 197 202
0 13 19 15
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
17 5 0 0
32 27 23 19
80 104 126 127
143 177 184 186
216 268 265 256
253 297 274 267
225 289 257 253
164 229 254 248
53 125 129 132
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
8 0 0 0
21 11 4 0
50 50 63 80
105 130 128 131
165 213 229 248
251 324 310 270
251 316 301 258
198 263 252 240
134 196 217 233
6 42 74 111
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
16 4 0 0
23 13 8 1
53 65 76 101
122 154 135 151
180 239 254 240
252 316 304 269
247 306 281 253
190 252 260 248
122 170 175 173
0 1 1 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
12 3 0 0
28 21 16 12
73 92 118 130
134 157 159 153
203 253 255 254
252 306 289 254
230 306 264 257
173 251 256 237
89 155 144 137
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
21 5 1 0
33 29 24 19
81 114 137 127
136 172 175 178
212 271 254 251
251 323 300 259
216 292 263 243
164 240 258 248
59 129 135 137
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
9 0 0 0
15 4 0 0
43 45 49 59
96 123 138 128
159 197 213 239
235 306 277 256
252 314 289 254
205 268 253 260
142 201 221 241
19 62 109 116
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
15 1 0 0
26 23 17 14
72 91 117 128
136 157 156 146
201 255 254 239
254 333 317 281
233 321 293 258
180 255 252 248
96 160 142 134
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
14 1 0 0
30 24 17 9
74 98 124 120
135 165 167 160
207 260 251 252
255 307 283 256
231 302 265 250
170 250 261 247
85 150 139 127
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
22 8 0 0
33 31 26 26
89 122 128 133
142 184 196 205
217 280 262 261
251 304 279 257
220 288 249 254
160 232 249 255
52 123 141 131
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
9 0 0 0
17 3 0 0
44 45 49 60
99 129 133 129
160 199 217 238
242 287 261 261
254 299 266 262
207 262 255 251
136 185 198 209
13 53 83 120
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
9 1 0 0
15 6 0 0
47 53 59 76
109 127 131 132
174 212 240 231
251 322 309 268
251 332 316 266
196 266 261 234
133 185 199 206
3 31 51 72
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
10 1 0 0
25 19 15 10
68 80 108 115
132 142 139 134
194 250 259 246
253 311 299 261
233 310 271 259
182 255 245 247
105 175 167 148
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
17 6 0 0
32 30 27 21
83 117 121 131
138 178 185 187
210 271 251 257
248 328 306 267
213 289 259 258
155 233 251 231
