## File generated by myo_cap software 
## Available from github.com/ddantas/myo_cap 
## Timestamp: 2019-02-04_16-23-06 
##  
## EMG capture settings 
##  
# sampleRate: 2000 
# channelsPerBoard: 4 
# nBoards: 1 
# bitsPerSample: 12 
# ch/%d;%d;%d;%d;lp/%d;%d;%d;%d;%d;%d;%d;%d;%d;%d;%d;%d;%d;%d;%d;
0;0;0;0;94;98;98;2;15;15;4;18;18;4;16;16;43;60;60;
0;0;0;0;94;98;98;2;15;15;4;18;18;4;16;16;43;60;60;
0;0;0;0;94;98;98;2;15;15;4;18;18;4;16;16;43;60;60;
0;0;0;0;94;98;98;2;15;15;4;18;18;4;16;16;43;60;60;
0;0;0;0;94;98;98;2;15;15;4;18;18;4;16;16;43;60;60;
0;0;0;0;94;98;98;2;15;15;4;18;18;4;16;16;43;60;60;
0;0;0;0;94;98;98;2;15;15;4;18;18;4;16;16;43;60;60;
0;0;0;0;94;98;98;2;15;15;4;18;18;4;16;16;43;60;60;
0;0;0;0;94;98;98;2;15;15;4;18;18;4;16;16;43;60;60;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;15;15;2;13;13;38;55;55;
0;0;0;0;95;97;97;1;13;13;2;13;13;3;13;13;37;53;53;
0;0;0;0;95;97;97;1;13;13;2;13;13;3;13;13;37;53;53;
0;0;0;0;95;97;97;1;13;13;2;13;13;3;13;13;37;53;53;
0;0;0;0;95;97;97;1;13;13;2;13;13;3;13;13;37;53;53;
0;0;0;0;95;97;97;1;13;13;2;13;13;3;13;13;37;53;53;
0;0;0;0;95;97;97;1;13;13;2;13;13;3;13;13;37;53;53;
0;0;0;0;95;97;97;1;13;13;2;13;13;3;13;13;37;53;53;
0;0;0;0;95;97;97;1;13;13;2;13;13;3;13;13;37;53;53;
0;0;0;0;95;97;97;2;15;15;2;14;14;3;14;14;38;55;55;
0;0;0;0;95;97;97;2;15;15;2;14;14;3;14;14;38;55;55;
0;0;0;0;95;97;97;2;15;15;2;14;14;3;14;14;38;55;55;
0;0;0;0;95;98;98;3;18;18;3;16;16;4;16;16;38;55;55;
0;0;0;0;95;98;98;3;18;18;3;16;16;4;16;16;38;55;55;
0;0;0;0;95;98;98;3;18;18;3;16;16;4;16;16;38;55;55;
0;0;0;0;95;98;98;3;18;18;3;16;16;4;16;16;38;55;55;
0;0;0;0;95;98;98;3;18;18;3;16;16;4;16;16;38;55;55;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;96;98;98;3;18;18;3;17;17;4;17;17;37;54;54;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;5;22;22;6;25;25;6;21;21;17;36;36;
0;0;0;0;97;99;99;7;27;27;11;34;34;9;26;26;18;38;38;
0;0;0;0;97;99;99;7;27;27;11;34;34;9;26;26;18;38;38;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
0;0;0;0;97;99;99;8;28;28;12;36;36;9;27;27;18;37;37;
