#---------- INFO ----------#
#
# Sample Rate: 2000
# Channel per Board: 4
# Number of Boards: 1
# Bit per sample: 12
#
#---------- DATA ----------#
0.0, 0.0, 0.0, 0.0
0.011279296875, 0.0, 0.0, 0.0
0.01611328125, 0.011279296875, 0.008056640625, 0.0
0.030615234375, 0.03544921875, 0.030615234375, 0.0378662109375
0.095068359375, 0.107958984375, 0.105541992187, 0.078955078125
0.153076171875, 0.159521484375, 0.1740234375, 0.095068359375
0.207861328125, 0.21591796875, 0.233642578125, 0.131323242187
0.178857421875, 0.204638671875, 0.223974609375, 0.091845703125
0.153076171875, 0.173217773438, 0.194970703125, 0.062841796875
0.09990234375, 0.120849609375, 0.117626953125, 0.027392578125
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.001611328125, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0024169921875
0.0, 0.0, 0.0, 0.0
0.011279296875, 0.0, 0.0, 0.0
0.00966796875, 0.00322265625, 0.0, 0.0
0.030615234375, 0.0249755859375, 0.020947265625, 0.0249755859375
0.08056640625, 0.0894287109375, 0.105541992187, 0.0765380859375
0.140185546875, 0.140991210938, 0.150659179688, 0.085400390625
0.165966796875, 0.185302734375, 0.214306640625, 0.1224609375
0.198193359375, 0.22880859375, 0.23203125, 0.0926513671875
0.17724609375, 0.198193359375, 0.221557617188, 0.0829833984375
0.1095703125, 0.115209960937, 0.124072265625, 0.0322265625
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0120849609375, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0120849609375
0.00322265625, 0.0, 0.0, 0.014501953125
0.011279296875, 0.0056396484375, 0.001611328125, 0.0
0.024169921875, 0.020947265625, 0.0153076171875, 0.020947265625
0.06123046875, 0.0636474609375, 0.078955078125, 0.0668701171875
0.11923828125, 0.120849609375, 0.124072265625, 0.07734375
0.049951171875, 0.0636474609375, 0.072509765625, 0.0024169921875
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0064453125, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0088623046875
0.0, 0.0, 0.0, 0.0
0.020947265625, 0.011279296875, 0.0024169921875, 0.0040283203125
0.05478515625, 0.056396484375, 0.066064453125, 0.0
0.062841796875, 0.088623046875, 0.0958740234375, 0.11923828125
0.14501953125, 0.146630859375, 0.156298828125, 0.0958740234375
0.20625, 0.211889648437, 0.2255859375, 0.12568359375
0.17080078125, 0.191748046875, 0.214306640625, 0.0894287109375
0.17080078125, 0.191748046875, 0.215112304688, 0.078955078125
0.103125, 0.107958984375, 0.1095703125, 0.0314208984375
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.008056640625, 0.0, 0.0, 0.0
