## File generated by myo_cap software 
## Available from github.com/ddantas/myo_cap 
## Timestamp: 2020-01-22_13-12-40 
##  
## EMG capture settings 
##  
# sampleRate: 2000 
# channelsPerBoard: 4 
# nBoards: 1 
# bitsPerSample: 12 
# ch1;ch2;ch3;ch4
64;94;79;40
64;95;79;52
48;76;95;50
64;84;95;48
64;93;79;40
52;87;79;48
72;95;51;64
76;95;36;52
91;63;36;64
87;38;40;64
79;32;52;76
63;32;52;75
47;36;64;79
24;56;79;20
36;70;63;24
32;68;63;16
32;60;79;24
36;64;55;16
32;64;63;16
32;60;63;32
48;77;47;32
48;79;45;32
48;79;47;32
68;79;32;40
74;79;32;52
79;63;32;64
87;38;48;78
63;36;64;87
47;52;80;79
36;64;87;63
47;64;84;79
48;84;87;40
40;80;95;46
48;84;87;36
48;82;95;40
48;78;79;40
40;76;95;38
48;79;63;40
48;87;63;40
56;87;55;32
48;77;63;32
48;79;47;32
32;68;79;32
40;74;63;20
32;56;79;39
32;60;79;39
24;56;79;43
32;56;79;26
32;58;79;30
32;70;63;16
32;64;63;22
32;66;63;16
32;58;79;35
32;60;63;32
48;76;63;24
48;79;47;32
40;77;79;32
40;76;63;32
40;74;63;32
40;72;63;32
36;68;79;32
40;76;79;34
32;64;87;45
36;70;79;40
32;68;91;63
40;68;95;40
48;84;87;40
56;92;71;40
64;87;79;44
48;80;87;32
40;64;87;47
40;72;79;42
40;76;79;36
48;79;63;32
32;64;79;55
32;68;71;24
32;64;79;36
32;64;79;55
32;48;70;63
24;56;79;39
24;64;79;39
32;68;63;24
32;60;79;34
32;68;63;16
32;56;71;31
32;64;79;29
26;48;75;47
32;64;79;39
32;64;79;55
32;64;79;43
32;56;79;63
32;64;87;55
32;64;93;45
48;76;79;36
64;93;63;40
72;95;46;52
87;79;40;68
95;52;64;87
71;48;80;87
44;68;94;79
48;72;95;61
64;94;79;48
64;76;95;63
44;72;95;47
40;72;95;55
48;80;87;40
40;72;95;42
48;83;79;32
48;76;79;36
40;78;63;32
36;74;79;32
48;79;55;24
40;74;79;32
40;76;63;20
40;79;55;32
64;79;24;32
74;63;24;44
79;47;32;44
79;43;32;64
63;24;40;56
63;24;52;79
47;36;56;79
55;36;64;79
34;52;79;55
32;64;87;47
40;76;79;32
40;78;79;32
40;70;79;32
40;76;79;32
52;87;63;32
72;95;42;64
95;63;48;64
95;50;64;84
79;40;64;72
87;44;64;86
87;44;64;87
63;48;72;95
55;64;80;79
42;64;86;79
63;48;72;95
63;48;68;95
40;76;95;42
40;66;87;55
36;68;79;55
32;64;78;79
32;56;79;63
32;56;79;63
32;48;68;63
47;40;64;79
36;48;70;63
32;52;71;63
32;48;70;47
32;48;73;63
32;52;74;63
32;64;79;47
40;70;79;32
52;79;63;32
64;87;47;48
76;79;32;64
92;55;48;76
79;32;68;87
52;64;84;79
36;48;64;85
71;40;48;86
71;40;72;95
40;64;84;79
63;64;84;95
44;68;95;79
55;64;86;95
40;72;95;63
40;72;87;63
40;64;95;63
36;64;87;55
48;78;79;36
64;86;79;36
64;87;53;48
76;79;36;66
87;41;48;78
63;32;64;79
38;48;74;63
32;64;79;55
36;68;79;32
48;76;63;45
40;79;63;24
36;64;79;32
32;64;79;20
44;71;63;32
48;79;47;32
64;79;32;52
79;63;32;56
87;47;36;68
63;32;64;79
42;52;76;79
40;64;82;63
36;64;93;71
36;68;95;55
40;64;90;71
44;68;95;63
52;64;84;87
44;72;95;63
40;72;95;71
48;90;95;71
48;74;103;52
64;84;87;61
64;80;95;71
48;80;95;63
40;72;95;52
48;80;87;40
40;64;87;63
36;66;87;36
48;84;63;32
56;87;47;32
64;79;39;48
68;79;32;40
79;47;36;64
63;24;36;60
55;24;58;63
20;52;63;31
16;48;63;39
20;52;71;26
20;52;79;39
32;64;63;20
32;70;63;24
48;77;47;24
40;68;63;24
44;78;47;32
79;63;32;64
79;32;52;66
79;32;64;87
47;52;84;63
36;64;91;59
48;80;95;55
40;76;95;55
48;76;95;38
48;82;95;40
64;95;55;52
68;95;63;48
72;95;51;40
79;79;36;64
84;79;32;52
79;63;32;64
87;55;36;48
78;79;32;64
87;47;40;52
79;59;32;64
79;32;40;64
55;32;64;79
24;56;79;32
32;64;79;28
32;64;79;28
32;64;79;39
40;68;63;20
32;64;71;33
32;64;63;20
32;56;79;26
32;70;55;32
32;66;79;32
40;72;63;24
36;64;79;55
32;52;74;79
63;48;76;87
47;56;78;79
40;64;87;63
40;74;87;47
40;76;95;50
48;80;79;44
64;86;87;40
48;86;95;53
44;64;89;79
40;72;93;63
36;72;91;55
40;70;95;47
36;64;87;63
32;64;87;63
32;64;87;55
32;64;87;63
38;52;79;63
32;64;87;59
42;48;76;79
32;64;87;47
32;64;79;47
36;70;63;24
44;71;63;32
56;79;24;32
68;63;20;48
79;24;32;56
63;20;48;77
39;32;66;63
28;48;71;63
36;48;76;38
32;68;79;36
36;72;79;32
32;68;87;46
48;70;79;32
64;87;63;40
74;95;40;64
91;63;48;78
79;40;72;95
42;64;93;71
48;80;95;48
64;88;95;44
76;95;54;64
86;95;50;40
82;95;44;64
91;63;48;72
87;40;64;87
63;36;64;87
63;40;64;87
63;48;76;79
46;64;81;79
47;52;74;79
42;64;82;63
36;64;78;79
32;64;87;32
40;78;63;32
64;79;32;32
56;79;43;32
56;79;43;32
48;71;63;24
44;71;63;24
32;60;79;32
36;73;71;47
32;64;79;55
32;64;79;45
32;64;87;38
40;79;79;32
64;87;44;48
68;87;47;40
68;87;36;48
72;87;36;48
91;55;44;72
87;40;64;80
79;36;64;87
59;48;76;87
79;48;68;95
79;52;76;95
63;64;82;95
55;64;88;79
44;72;95;63
48;80;95;55
44;68;95;50
40;72;95;42
40;72;95;53
40;70;95;55
36;64;87;59
32;64;79;47
32;64;85;55
32;64;79;24
32;64;79;37
32;56;79;28
32;52;77;47
20;52;79;39
28;48;76;63
28;48;74;63
32;56;79;63
32;64;79;43
32;64;87;55
36;72;79;38
40;64;79;63
44;52;84;44
36;66;87;47
40;70;79;34
36;68;79;32
64;87;46;40
70;87;36;64
86;63;40;87
95;47;64;86
50;64;86;63
44;68;95;61
48;80;87;50
40;72;95;44
40;68;79;55
42;64;83;79
32;68;87;63
36;64;79;79
36;64;91;47
32;64;87;47
32;72;63;32
70;63;32;52
76;55;32;44
79;46;32;70
63;32;52;64
63;20;44;79
26;40;64;63
26;40;64;63
24;52;79;31
32;48;71;63
24;52;79;55
28;48;74;63
32;64;79;55
32;52;76;71
32;64;87;47
32;64;85;63
32;68;95;55
40;68;95;47
40;80;87;63
48;80;95;44
52;92;79;42
52;80;95;44
64;92;79;44
64;88;95;49
64;90;87;40
48;80;95;44
64;95;79;40
82;87;40;68
95;46;64;80
95;40;64;87
79;40;68;84
79;36;64;87
63;40;64;87
55;40;68;79
32;64;87;42
32;64;79;55
32;56;87;47
32;64;79;55
36;70;71;26
32;64;79;55
32;64;79;46
32;48;71;63
32;52;79;55
32;52;74;63
32;64;79;63
32;56;85;47
36;76;63;32
36;68;79;36
48;79;63;47
36;64;87;55
36;64;87;47
42;64;84;79
36;68;95;63
40;72;95;63
48;76;95;63
44;68;95;79
44;76;95;63
64;84;95;44
64;92;87;36
76;95;54;64
92;79;40;64
87;79;40;68
95;63;48;64
95;63;48;74
87;40;64;79
79;36;64;87
63;40;64;87
47;44;68;79
39;48;74;63
36;52;79;63
32;64;87;63
32;48;78;63
32;52;79;28
32;66;63;24
40;71;47;20
44;71;47;32
56;79;24;48
79;43;40;68
63;32;52;79
32;40;68;79
32;56;79;55
36;68;79;32
48;70;79;32
52;79;79;32
64;87;39;48
82;63;36;48
76;79;32;64
93;47;48;76
63;40;76;79
55;64;86;79
48;68;90;44
48;76;95;42
48;87;79;40
56;84;95;40
48;78;87;47
36;68;87;63
48;72;95;40
64;86;79;36
64;87;55;36
68;87;36;48
84;63;40;68
79;32;64;86
55;48;68;79
32;48;75;63
32;64;79;34
44;71;63;32
32;56;79;35
20;52;79;39
32;60;63;28
32;64;79;32
32;71;63;24
52;79;63;32
48;79;47;32
48;79;55;32
64;79;39;32
64;79;34;48
76;79;32;40
72;79;32;52
87;55;48;70
79;36;64;93
40;64;87;63
48;64;84;79
40;76;95;63
40;72;93;71
44;68;93;63
55;64;72;95
79;48;76;95
79;48;64;95
47;64;90;95
79;48;72;93
63;52;76;95
51;64;84;87
36;64;95;63
36;68;95;46
48;79;71;32
40;68;79;39
40;72;79;36
40;76;63;32
40;76;63;20
40;68;79;34
32;64;79;32
32;64;79;39
32;64;79;47
36;40;68;79
42;48;68;79
32;52;78;63
43;44;72;63
55;40;64;87
32;70;87;36
44;72;87;40
40;72;79;32
48;84;63;40
64;87;55;40
72;87;44;64
87;79;40;64
95;71;48;76
95;48;64;94
75;64;84;95
48;72;95;59
64;84;95;61
64;92;87;40
68;95;63;48
84;87;40;64
95;51;64;82
63;40;68;87
38;48;78;79
32;52;79;75
34;48;76;63
32;68;79;39
32;64;79;47
32;56;79;55
34;48;72;63
24;52;79;63
32;48;72;63
24;48;79;34
32;64;63;24
48;79;47;32
64;79;24;48
76;63;32;56
79;32;64;79
55;40;64;79
32;64;87;63
40;68;87;36
52;82;79;40
68;95;40;64
86;63;44;40
78;87;36;48
83;63;40;72
79;40;64;87
63;48;76;95
55;64;80;95
55;64;87;87
48;80;95;71
52;64;84;87
40;64;91;71
36;72;95;55
40;76;87;41
52;84;79;36
64;87;63;32
52;87;63;40
64;87;47;40
76;79;32;64
87;36;40;68
79;32;48;76
55;32;64;79
47;40;64;79
28;44;75;63
47;32;64;79
55;36;64;79
24;52;76;71
24;52;79;63
45;40;64;79
32;48;77;95
32;64;79;63
32;64;87;63
32;64;87;63
40;72;87;42
64;86;79;40
72;87;40;64
95;54;64;90
79;48;78;95
48;64;92;79
48;76;95;53
64;92;87;48
76;95;44;64
94;87;48;48
80;95;40;48
64;86;79;40
52;84;79;36
64;91;63;48
64;87;63;38
64;82;79;32
40;72;79;39
32;64;87;44
40;64;79;47
32;64;79;47
32;64;79;47
32;52;78;63
32;64;79;63
28;64;79;63
32;64;87;63
32;52;79;63
32;64;87;55
36;48;68;79
38;48;83;63
32;64;87;63
36;64;87;63
36;64;86;71
36;72;95;87
44;64;87;79
40;68;95;40
48;89;79;40
48;82;87;71
50;64;86;79
44;68;95;48
48;84;95;48
64;93;79;44
68;91;79;48
64;95;79;79
52;72;95;63
64;92;87;40
48;72;95;63
48;82;79;36
52;76;95;36
52;83;63;48
82;63;32;68
47;48;76;63
37;52;79;63
32;64;79;63
33;52;79;55
32;64;79;55
32;48;77;63
32;56;79;43
32;56;79;39
24;56;79;63
47;36;64;79
24;52;79;47
32;48;76;63
32;48;72;63
42;48;76;79
38;48;72;79
63;40;64;86
51;52;72;87
55;48;76;95
63;48;76;95
54;64;88;87
44;72;95;71
44;76;95;63
64;88;95;63
48;76;95;79
52;68;92;87
48;68;95;79
48;76;95;79
44;72;95;63
40;72;95;79
44;68;90;79
48;76;95;46
40;72;95;53
40;68;87;47
36;64;87;63
36;66;87;32
40;70;79;32
48;79;63;24
44;76;63;32
36;64;63;22
54;79;39;32
68;63;24;48
79;39;32;64
63;24;52;79
63;32;44;78
63;32;64;79
55;48;70;79
42;64;86;79
53;52;79;87
46;64;80;79
53;64;91;79
44;64;94;79
42;68;90;87
40;68;95;50
48;72;95;63
48;72;95;63
52;64;86;95
48;72;94;95
63;64;86;95
44;72;95;79
48;72;88;95
50;68;95;95
69;64;80;95
63;64;95;79
71;64;84;95
71;64;82;95
79;48;76;95
55;64;82;95
63;48;72;95
63;48;68;95
44;52;78;79
39;48;74;79
63;48;64;87
63;32;64;79
79;32;64;87
63;40;64;79
47;48;68;79
36;48;76;63
39;48;64;79
33;40;68;79
47;48;78;71
36;52;87;79
63;48;68;95
55;64;87;63
40;64;87;79
40;68;90;95
63;64;76;95
51;64;94;79
58;64;88;95
63;64;80;95
63;64;90;95
48;76;103;79
48;72;95;87
48;68;95;87
52;68;90;95
59;64;88;95
63;64;90;95
52;72;95;63
48;72;94;63
40;68;95;63
40;68;91;71
36;64;95;63
36;64;87;63
32;64;87;63
34;64;87;55
32;64;87;55
32;52;76;63
32;52;79;63
32;48;74;63
32;64;79;55
32;64;86;55
32;56;87;32
36;70;79;39
36;64;79;39
52;79;63;40
64;87;55;63
36;64;95;40
48;79;79;32
64;91;63;48
72;95;59;44
87;87;40;64
95;55;48;76
95;48;64;86
95;48;64;90
79;48;72;95
50;64;95;87
63;64;92;95
67;64;88;95
79;48;80;95
44;68;95;63
48;68;90;79
40;64;95;79
50;64;84;87
40;64;87;79
44;64;82;79
36;68;95;63
40;64;86;63
32;64;87;63
44;52;76;79
32;48;74;47
32;64;79;47
32;52;79;30
32;64;79;33
32;66;79;43
32;64;79;47
32;64;79;63
38;48;68;79
34;48;72;79
63;40;68;87
63;48;72;95
63;48;72;95
63;48;78;95
59;64;86;95
48;72;95;79
48;72;90;87
48;72;95;87
56;64;88;95
48;72;103;79
54;64;92;95
48;76;103;62
64;82;95;79
64;86;95;48
64;93;87;48
72;95;63;48
72;95;55;52
84;79;40;64
95;47;64;84
79;40;72;87
44;48;68;79
79;32;52;78
87;34;48;68
79;32;48;68
79;32;52;79
63;32;64;63
32;64;79;47
32;64;79;63
36;52;72;79
32;64;87;79
40;64;79;63
40;68;87;38
52;76;79;32
64;87;55;40
72;79;32;64
87;32;64;79
63;40;68;87
36;64;87;63
40;68;93;63
40;72;95;40
64;92;71;48
48;76;87;63
48;64;84;95
42;72;95;87
48;72;103;63
48;80;95;63
48;72;95;63
48;86;95;40
64;95;71;48
76;95;71;36
48;80;87;38
64;93;63;40
72;87;52;48
86;63;36;68
87;36;52;85
55;44;76;79
32;64;79;63
32;64;79;28
48;76;63;32
64;79;32;52
79;47;36;52
71;63;24;68
79;34;40;66
47;40;70;47
