## File generated by myo_cap software 
## Available from github.com/ddantas/myo_cap 
## Timestamp: 2020-05-01_00-46-03 
##  
## EMG capture settings 
##  
# sampleRate: 2000 
# channelsPerBoard: 4 
# nBoards: 1 
# bitsPerSample: 12 
# ch0;ch1;ch2;ch3
96;84;92;92
100;111;109;104
108;103;64;96
119;103;79;68
72;84;100;96
80;72;72;72
68;64;64;84
95;87;64;48
76;84;84;89
103;71;68;79
79;64;88;111
66;64;64;80
95;95;71;65
64;102;111;79
64;88;111;95
64;72;92;111
111;95;72;64
64;88;110;105
102;92;64;73
87;95;103;111
118;111;111;95
79;80;96;100
102;111;119;111
118;111;127;95
76;88;111;127
95;72;72;72
96;111;104;102
108;100;92;104
111;87;68;72
104;100;88;80
72;72;72;80
84;103;111;79
64;68;86;102
111;64;80;111
111;64;88;100
109;109;100;88
84;84;94;100
111;94;68;64
80;100;103;95
88;92;111;87
78;64;72;92
111;95;64;76
92;88;72;68
84;95;84;76
68;72;68;68
68;68;87;84
80;84;84;92
95;95;103;95
111;79;73;64
64;72;80;102
103;111;111;111
111;95;111;125
122;127;127;124
116;100;88;88
96;110;119;119
111;111;103;94
76;96;126;127
124;116;96;84
80;117;95;68
96;119;95;95
94;72;92;111
119;117;108;96
88;108;119;119
127;119;103;76
100;127;95;84
72;100;108;116
119;124;123;96
80;96;88;84
96;111;111;111
104;118;127;118
100;127;95;80
96;104;100;119
119;95;72;72
96;108;108;102
100;84;68;64
64;64;80;94
84;102;111;111
100;68;68;64
72;108;95;64
76;92;111;111
87;64;64;80
92;88;92;103
111;111;87;64
84;102;104;110
111;111;111;118
127;116;100;96
104;76;76;100
119;119;125;127
119;127;127;120
104;108;116;124
127;125;127;111
95;80;88;102
108;100;100;88
96;108;119;119
95;72;72;80
92;88;88;92
88;96;108;111
111;111;92;96
92;111;95;95
103;111;108;96
110;127;84;72
88;125;95;95
80;72;100;100
104;104;119;111
116;108;116;127
111;80;76;84
96;103;68;80
88;100;111;111
111;92;80;110
80;107;80;100
86;84;92;90
84;95;84;80
95;76;103;72
64;68;76;92
103;95;68;64
80;111;95;79
64;88;111;111
95;103;103;95
86;72;80;100
111;111;95;95
84;72;100;108
111;110;104;92
80;80;84;88
72;72;111;95
64;80;111;111
111;111;108;84
68;72;92;104
111;111;111;111
92;72;92;108
108;116;118;127
111;92;80;96
112;111;108;116
127;111;95;84
80;96;96;100
92;88;84;84
96;111;75;64
80;92;111;111
95;111;100;92
100;84;80;72
84;88;88;94
111;75;68;64
64;88;111;111
111;87;68;68
88;111;70;68
64;68;72;80
72;94;95;103
103;108;111;111
93;76;68;64
76;84;100;111
79;64;80;92
92;109;111;95
64;92;111;95
103;111;111;96
80;84;88;88
94;94;96;92
108;111;111;78
80;92;96;92
88;76;68;76
102;94;84;76
72;84;88;95
103;95;71;72
100;111;95;95
79;72;96;111
95;87;87;68
64;72;103;108
100;111;111;110
104;111;116;127
111;111;95;76
96;96;100;119
119;127;119;119
111;84;124;119
76;100;127;127
120;108;108;127
127;103;80;112
118;127;103;80
88;127;127;111
103;80;96;100
108;108;100;104
110;119;126;119
111;127;116;108
108;127;111;103
80;100;127;119
103;80;84;84
104;110;110;100
92;96;88;88
88;80;72;64
64;92;84;68
76;102;95;87
64;64;64;64
84;84;103;103
103;111;64;80
92;92;111;111
102;104;104;111
111;117;100;84
84;84;88;88
100;111;95;64
72;100;111;110
92;76;64;64
72;76;92;94
95;103;100;92
106;95;87;64
76;103;102;84
72;84;102;111
103;93;87;79
92;95;111;111
118;108;108;100
96;119;93;76
80;111;119;95
79;76;78;85
64;80;88;111
106;96;108;111
106;84;68;68
80;108;95;79
64;104;111;79
68;76;94;108
107;84;80;84
108;110;108;92
84;88;102;108
109;108;111;95
95;111;95;68
88;100;110;108
119;118;110;108
92;88;119;95
72;119;111;95
111;127;111;86
80;108;119;125
108;127;86;88
110;110;110;127
119;111;127;116
96;100;110;125
127;94;80;80
100;96;100;100
92;88;88;88
88;72;68;76
88;92;103;95
95;111;111;111
108;100;119;119
111;111;127;127
109;84;112;127
127;108;96;88
84;72;84;111
103;80;68;64
64;80;111;79
77;64;76;103
109;100;104;111
111;95;95;95
91;68;76;76
92;100;111;111
92;72;64;68
64;64;76;103
111;64;84;111
110;84;64;64
80;80;86;103
95;72;64;68
80;84;84;64
64;84;95;95
79;62;64;88
111;95;111;111
93;64;92;111
111;111;111;111
90;76;76;72
84;88;76;72
80;84;80;80
88;76;68;84
95;54;64;95
79;52;64;76
88;92;92;100
109;88;68;64
72;111;71;60
64;92;103;94
88;111;87;79
68;96;111;103
111;111;111;111
111;95;84;76
80;102;119;119
110;76;72;88
110;111;95;68
80;96;108;111
111;119;119;90
80;125;111;111
109;87;76;84
116;111;95;72
84;100;116;111
110;96;76;76
104;111;111;111
102;80;68;64
64;68;80;92
94;94;111;109
96;96;108;111
111;103;95;95
87;72;96;111
111;88;68;64
76;92;109;111
111;111;111;119
116;108;92;96
100;119;127;76
92;104;108;116
125;119;100;100
110;119;126;124
112;96;88;96
104;108;111;111
125;119;118;124
127;127;127;127
140;110;84;92
92;82;76;80
96;92;92;108
111;87;76;64
84;111;111;111
78;64;88;100
108;111;119;119
95;68;80;88
84;72;72;84
92;80;92;94
94;80;68;72
86;95;103;103
100;80;68;64
68;64;64;61
63;48;68;95
95;66;52;64
76;72;64;64
64;76;92;92
84;80;68;64
68;95;95;95
84;64;52;64
76;95;77;68
52;84;103;95
95;109;84;64
64;72;76;72
76;92;92;95
101;100;95;103
102;111;111;111
100;100;116;119
126;111;86;76
80;108;111;79
80;88;119;95
84;76;88;100
111;79;64;84
108;102;111;111
95;78;80;100
111;110;111;104
104;111;108;118
111;84;68;104
125;109;103;119
127;127;127;118
100;108;124;127
127;127;103;80
96;112;110;124
127;127;125;116
108;100;84;76
68;88;100;111
111;95;111;125
127;127;111;88
88;118;111;103
80;88;124;119
111;84;76;76
96;119;119;119
116;127;92;76
96;122;127;119
95;80;82;78
80;92;104;111
118;119;111;103
86;76;80;84
116;111;119;108
96;96;104;119
103;72;108;119
127;119;127;127
120;127;127;127
133;104;92;84
80;84;102;111
103;87;87;68
68;76;92;111
111;111;108;80
68;64;68;80
108;111;111;111
119;111;103;119
127;116;88;76
84;92;111;119
119;119;108;88
76;68;68;64
76;92;111;103
95;68;64;84
103;106;96;103
111;111;119;95
87;68;80;100
118;111;119;127
78;72;96;110
108;96;119;119
124;118;100;104
127;103;111;127
127;95;80;112
127;119;127;127
127;116;100;104
112;127;111;95
86;84;96;100
80;72;80;88
110;111;79;64
68;80;92;96
92;76;64;64
80;95;95;79
68;64;64;72
94;103;95;71
64;100;79;64
84;111;87;64
72;72;64;68
68;64;64;68
76;76;82;72
68;95;95;95
95;95;109;104
88;92;111;95
64;102;111;111
111;108;84;76
80;72;72;80
94;92;109;110
111;77;68;64
68;64;64;72
108;95;79;95
95;64;68;80
84;76;76;92
95;95;100;95
94;102;106;100
110;111;111;96
76;78;95;79
85;68;72;96
111;95;64;64
84;111;87;64
80;94;110;111
68;72;110;111
111;119;100;80
88;108;111;111
95;92;79;68
80;108;111;87
68;88;92;92
84;76;64;64
84;95;110;111
103;79;68;84
92;84;68;64
80;103;103;95
103;95;87;77
64;68;76;100
111;111;111;92
84;100;96;108
111;64;80;100
111;95;111;111
111;100;88;92
84;100;111;71
64;88;109;111
111;111;111;96
76;80;76;76
96;88;95;111
95;64;84;94
88;108;111;100
92;88;80;80
84;100;103;109
96;84;88;100
80;80;88;84
80;64;52;64
88;95;56;48
76;94;95;103
95;79;64;64
76;88;92;94
106;95;79;64
76;96;111;111
111;111;92;76
76;108;108;92
80;88;108;110
110;96;84;88
102;111;111;111
116;102;96;92
96;111;119;103
84;76;68;72
84;111;111;111
110;88;88;96
96;111;111;108
110;111;95;103
116;100;92;100
100;96;104;111
111;111;119;125
124;104;96;80
96;111;87;68
88;100;111;110
108;102;96;88
102;108;119;119
111;127;127;127
111;96;127;127
127;127;134;120
126;124;127;120
96;96;124;111
76;100;127;111
103;95;84;76
88;84;100;102
110;102;100;111
111;64;80;104
111;96;100;108
119;119;108;104
104;102;100;119
111;72;84;104
100;119;95;64
84;100;111;111
111;111;127;124
100;88;80;92
119;111;126;111
111;95;84;80
110;103;84;78
72;80;88;111
111;111;100;92
92;88;88;100
100;111;68;64
72;88;98;92
100;79;68;92
84;64;77;95
103;111;106;92
88;96;94;88
76;80;88;103
108;103;100;88
64;64;76;84
76;64;52;64
68;87;92;84
72;64;64;52
64;78;95;79
55;64;78;92
95;87;71;52
64;76;76;72
64;64;80;84
86;68;64;78
84;78;72;84
95;92;76;76
64;64;64;64
72;72;95;79
55;48;64;72
80;78;64;48
71;93;84;76
94;95;79;48
68;103;95;79
64;64;80;93
88;84;95;111
87;64;76;100
102;88;88;88
84;68;52;48
48;64;84;95
95;95;95;103
110;109;104;88
80;72;68;84
109;95;110;111
111;111;111;110
116;119;125;119
100;84;92;102
116;111;103;95
79;88;108;111
111;116;104;104
96;92;104;100
111;111;86;86
72;68;80;84
92;95;64;76
88;80;86;88
95;95;64;64
76;84;95;88
88;95;94;86
88;84;68;64
72;95;95;94
84;68;64;64
88;79;48;64
95;95;84;72
72;95;95;95
95;95;109;94
80;80;88;106
110;111;110;111
111;108;88;84
80;64;64;84
100;111;103;87
64;68;105;108
108;104;100;100
111;111;111;118
116;118;110;96
92;104;110;111
104;100;96;92
84;80;64;64
68;84;92;92
76;64;64;92
95;95;95;79
64;72;92;103
111;111;111;111
119;94;68;84
110;79;76;92
111;95;68;72
96;111;111;111
111;104;96;92
100;119;95;87
72;80;96;100
84;76;92;95
79;64;64;84
80;88;100;103
111;103;95;79
76;76;68;64
92;111;95;79
79;64;68;84
96;103;88;80
80;64;52;64
92;95;90;76
72;95;95;79
64;72;103;87
64;88;95;77
64;68;76;80
92;102;95;88
68;64;95;84
68;64;92;95
103;95;111;111
111;110;96;92
92;88;88;72
64;76;92;103
111;87;64;64
80;111;95;79
72;74;64;64
84;108;108;111
108;111;79;64
72;92;111;95
95;76;68;64
84;111;76;64
84;92;100;111
95;78;68;94
111;95;68;68
88;111;111;111
103;72;84;80
84;96;111;95
71;68;100;100
111;68;64;84
111;78;64;64
94;95;111;102
84;84;100;94
111;111;87;64
84;104;111;119
111;119;119;108
92;76;72;68
84;88;84;103
111;93;79;64
92;111;100;100
92;76;64;71
64;72;111;56
64;64;52;64
68;76;84;72
68;64;64;92
95;79;48;64
92;71;48;64
80;87;56;48
84;87;79;52
64;76;88;95
95;79;64;64
88;103;79;87
87;64;64;64
80;111;103;103
111;111;111;95
76;68;88;111
119;95;95;79
68;72;84;102
111;111;102;100
92;92;88;111
110;111;111;109
95;108;84;108
84;111;92;72
84;95;111;108
96;118;118;111
104;104;100;96
96;96;111;111
95;68;80;96
119;95;79;72
72;88;111;79
64;80;92;98
102;88;88;84
88;103;100;94
92;84;84;94
76;64;69;62
52;84;94;84
72;64;52;48
64;86;84;86
95;95;95;103
95;102;100;84
100;111;111;111
96;80;68;64
64;64;80;103
109;94;72;84
84;84;76;76
84;84;86;78
76;78;84;79
76;76;82;76
78;84;76;76
80;78;87;76
84;84;72;84
76;76;76;78
76;76;72;78
76;72;68;78
84;76;70;84
78;76;78;76
76;72;76;78
76;79;76;72
78;76;76;76
76;76;79;76
76;76;78;76
72;90;68;80
75;78;56;68
52;64;72;95
95;95;76;64
84;95;79;78
68;77;79;79
64;64;80;95
103;95;71;64
64;76;80;80
84;95;103;103
100;94;106;111
111;64;88;111
111;93;72;79
84;87;95;111
118;127;116;100
80;72;72;64
104;103;84;68
64;64;72;80
80;95;87;87
103;109;103;88
80;88;92;100
96;111;87;64
84;111;111;100
84;72;72;72
80;103;103;102
84;68;72;72
80;84;80;76
64;64;64;76
68;68;78;72
68;87;79;63
44;64;64;84
92;87;48;64
92;95;95;95
84;80;80;84
92;111;87;64
64;76;94;95
101;92;102;102
92;92;111;111
87;64;84;100
100;108;108;96
88;106;103;100
102;111;100;84
80;100;111;95
68;68;88;100
106;111;102;96
104;111;95;68
100;111;70;80
100;111;79;68
96;111;95;64
76;88;92;94
111;79;64;80
84;94;84;80
84;80;76;95
95;52;68;76
68;68;72;72
68;64;68;86
82;64;52;44
48;68;82;87
84;95;95;94
76;68;78;76
80;92;95;92
92;95;103;107
102;102;94;92
92;109;111;79
68;92;111;111
111;72;72;88
76;76;111;95
64;68;94;111
95;95;111;111
111;84;68;72
88;110;111;92
80;64;64;64
92;95;64;56
72;86;92;92
92;92;95;103
80;68;76;80
76;80;95;87
56;64;80;95
95;95;56;64
64;72;76;92
84;72;64;52
48;52;40;52
76;79;46;48
68;92;95;87
72;92;95;95
80;86;86;86
94;92;80;64
52;52;68;94
92;95;95;109
108;111;111;103
111;88;72;64
64;64;64;52
68;68;68;80
76;93;88;84
80;95;95;95
84;72;64;64
80;95;48;48
72;95;95;95
95;64;64;72
84;95;71;52
64;64;80;95
95;79;87;95
109;92;84;80
84;103;103;109
111;111;103;79
68;76;88;108
108;92;84;88
96;111;95;74
64;92;84;94
109;109;111;111
100;76;80;84
84;76;80;84
76;95;80;64
64;52;48;64
64;64;64;64
92;84;76;88
95;95;95;92
72;64;64;84
95;84;64;69
79;92;64;79
80;64;87;95
111;95;95;103
109;111;104;80
72;88;119;95
72;64;80;100
108;111;111;111
119;119;96;80
80;88;84;84
84;84;72;64
76;95;95;95
95;102;80;80
92;111;95;103
111;92;84;100
119;95;76;64
92;95;64;64
68;84;109;111
103;95;68;64
80;92;100;109
111;95;64;84
111;85;64;68
76;103;95;64
72;76;76;88
108;103;108;109
111;96;80;68
68;68;80;92
103;71;52;64
68;80;95;95
95;111;111;111
111;111;108;119
111;72;100;125
119;96;76;84
111;119;111;111
111;92;80;110
118;127;109;111
127;108;84;111
112;108;124;127
127;127;103;84
108;127;127;111
119;127;112;96
80;76;88;100
100;100;111;79
80;96;111;119
111;110;92;80
80;72;80;108
95;64;64;88
108;95;68;64
84;100;88;84
100;95;93;111
96;72;64;64
76;95;66;64
84;103;95;87
95;111;95;79
72;102;111;111
95;103;111;119
122;116;88;76
80;111;96;76
84;106;111;102
92;92;96;102
104;111;111;87
76;68;84;104
110;96;84;88
111;68;72;96
111;111;111;111
111;123;119;95
80;92;104;111
108;100;88;96
111;95;64;80
108;79;64;76
92;108;84;80
84;76;64;76
92;88;95;92
88;95;95;111
111;119;111;103
111;119;118;108
116;118;122;124
116;122;118;116
124;127;127;127
127;127;101;88
96;118;127;119
88;80;84;104
111;119;124;100
80;80;92;110
118;110;96;92
96;108;92;76
64;80;80;80
88;94;84;72
64;64;60;48
68;84;86;84
80;86;94;88
88;103;95;79
64;64;80;95
102;95;111;100
80;84;96;92
88;80;64;64
72;80;76;80
80;94;76;64
48;48;68;95
71;54;48;64
95;95;69;48
80;79;52;64
84;95;95;95
106;107;88;84
84;92;80;76
88;109;111;79
64;111;111;95
64;80;96;103
96;106;111;111
111;95;76;76
84;100;111;111
111;110;96;92
104;111;95;93
68;84;88;111
111;111;76;68
88;119;111;119
119;116;96;80
96;119;111;119
104;80;72;72
88;108;102;92
92;108;96;80
80;80;72;68
68;92;95;52
68;84;72;68
52;72;76;87
92;82;68;76
94;95;71;48
84;79;79;79
52;76;92;103
103;68;68;64
64;84;95;95
93;94;95;111
111;87;68;80
102;111;95;87
68;88;109;111
111;95;109;111
95;72;96;119
110;100;96;104
111;96;88;84
111;111;119;111
104;111;72;88
96;119;111;76
76;104;111;111
111;68;72;84
102;111;100;92
80;84;96;100
88;84;76;84
103;95;103;92
80;96;102;100
80;80;84;100
110;111;111;108
96;111;111;100
80;68;71;64
96;111;64;64
84;109;108;105
100;104;100;108
111;79;72;92
100;111;111;108
84;88;76;80
111;64;64;76
102;95;64;64
64;68;72;76
68;64;64;72
80;94;76;52
60;77;95;94
95;95;102;111
103;111;102;80
68;64;64;64
80;84;86;76
68;72;95;95
87;95;79;64
64;64;84;95
95;84;88;103
109;111;79;87
95;93;78;85
68;64;84;100
110;87;72;94
92;88;80;76
80;76;84;92
95;95;70;64
80;95;95;103
100;102;94;102
104;111;111;111
111;118;116;119
127;76;84;88
100;111;111;96
80;84;92;102
84;80;92;111
95;111;111;119
111;127;126;116
96;88;80;84
96;111;111;96
72;72;80;103
80;64;64;72
76;88;76;76
64;68;64;64
82;76;64;64
90;87;95;87
79;76;64;52
72;95;95;95
95;64;80;111
95;103;111;108
80;68;72;84
84;111;95;64
64;76;94;100
80;92;100;100
80;72;76;94
88;94;92;86
84;80;92;103
103;111;108;100
80;68;68;72
84;84;84;86
84;95;71;52
64;68;76;72
68;64;44;40
68;84;87;95
95;52;64;84
95;95;95;102
94;100;110;108
111;95;64;68
88;110;100;72
76;103;80;68
78;64;64;84
92;100;100;92
68;64;64;76
103;52;68;103
79;64;84;84
72;80;84;92
94;76;68;64
64;95;69;48
64;80;95;95
95;103;98;108
108;92;72;64
64;84;95;71
64;76;88;95
95;111;111;100
84;80;68;84
92;103;111;100
84;88;84;76
88;71;68;64
76;84;92;95
84;92;88;111
79;64;84;103
103;88;80;76
72;72;68;76
95;95;60;64
68;95;95;103
103;94;72;64
71;64;64;86
92;92;76;64
76;95;95;95
92;100;108;92
80;92;103;100
92;111;111;95
68;88;111;111
106;108;119;108
88;84;76;64
68;96;111;95
95;68;100;111
111;110;100;110
119;119;110;88
96;111;111;119
110;108;104;96
92;111;111;117
119;124;126;127
127;127;127;111
88;108;124;122
127;103;86;84
88;122;111;91
80;96;100;84
72;64;84;103
111;111;111;119
119;95;81;72
72;84;92;102
96;84;76;76
84;111;95;71
64;80;92;109
108;111;76;68
88;88;84;80
84;111;95;95
95;64;72;92
102;111;95;76
64;80;84;84
102;111;87;71
68;92;103;94
80;106;111;87
68;76;96;106
94;84;84;94
108;111;70;64
92;111;79;64
84;84;84;88
109;111;111;111
111;119;119;126
127;126;108;96
84;96;119;125
119;127;112;100
104;104;125;119
116;112;118;127
127;127;127;127
127;127;124;126
108;96;84;84
104;119;104;80
72;64;84;92
96;111;111;111
103;85;68;88
111;95;95;111
104;96;88;92
80;88;92;88
72;109;95;64
80;111;103;111
111;68;84;92
92;111;111;111
108;88;92;96
80;84;88;84
80;94;111;79
68;64;64;80
92;109;78;60
64;84;72;80
103;95;87;95
76;64;80;100
108;100;103;108
110;100;96;84
84;108;108;109
92;102;96;92
102;104;84;72
72;94;92;92
103;103;76;64
95;80;71;79
95;111;95;95
111;116;108;88
80;68;68;80
92;103;102;102
111;103;68;68
88;111;95;78
72;96;111;111
119;119;119;111
84;76;68;72
88;88;100;111
111;110;100;84
84;111;111;111
110;119;118;96
84;111;117;116
111;88;72;72
96;111;64;88
111;64;68;88
109;87;64;64
84;96;103;84
76;100;88;80
72;64;64;64
76;95;95;79
52;84;95;52
80;102;111;111
111;95;87;76
84;95;68;92
102;111;111;111
111;76;80;100
110;96;76;64
76;111;95;95
111;119;119;119
124;127;127;127
119;88;112;127
127;127;120;124
127;127;127;127
127;127;124;108
96;88;84;80
72;88;111;111
87;68;68;76
96;111;110;108
102;80;68;76
64;64;76;94
100;92;95;92
88;103;111;111
111;100;80;68
64;80;102;102
94;84;94;100
109;108;102;96
96;92;88;103
100;111;108;100
92;111;111;93
95;111;119;119
108;88;72;68
80;108;111;72
64;84;111;111
111;87;68;72
92;100;88;84
88;88;94;111
95;64;64;84
106;64;64;84
103;95;79;71
74;95;103;111
111;111;119;127
124;127;127;124
108;96;84;88
100;119;111;119
104;110;111;80
72;92;108;119
119;126;119;119
111;127;127;124
116;125;127;127
127;119;127;127
127;127;143;135
118;108;88;96
104;92;72;79
70;64;80;108
111;95;95;111
111;119;127;119
84;108;119;111
103;80;96;104
114;119;76;88
118;127;111;80
112;127;111;110
95;127;124;118
100;96;96;100
119;127;92;80
119;127;127;119
103;80;96;119
118;118;104;96
104;127;111;111
95;80;76;76
88;117;119;111
110;114;127;125
108;116;127;122
108;108;116;116
96;88;84;92
108;104;100;80
68;64;80;100
100;103;109;111
108;111;111;119
119;127;92;80
96;100;116;116
119;119;108;100
104;127;127;127
116;88;80;80
88;108;119;119
125;125;112;108
100;88;80;84
96;100;103;100
88;84;98;111
111;111;111;95
78;72;80;84
84;72;76;94
111;95;111;87
64;80;102;111
111;102;92;116
111;119;118;96
72;80;92;108
111;95;68;80
119;68;80;88
80;94;109;111
92;80;84;92
92;84;64;56
52;68;76;80
92;95;95;77
64;64;92;95
87;66;64;72
92;95;56;64
80;76;64;68
95;95;95;88
80;76;68;64
72;95;79;52
48;64;88;95
95;95;92;80
72;64;68;84
92;95;79;79
64;52;64;68
68;68;64;64
64;56;52;56
68;64;79;79
63;60;40;48
64;64;72;78
76;95;46;64
76;84;84;68
52;44;64;68
52;48;56;64
72;87;47;48
72;95;79;79
52;52;64;80
84;80;88;95
95;95;87;79
64;64;80;92
94;95;111;103
92;100;96;80
72;76;76;64
68;95;95;87
52;64;76;76
72;88;92;94
84;103;95;79
79;79;64;64
88;110;95;68
76;110;95;71
64;80;103;111
108;106;102;88
96;98;100;92
96;111;111;111
94;72;84;100
111;111;79;64
108;111;64;80
104;111;95;95
68;84;110;110
84;70;95;111
111;119;78;88
104;119;111;103
72;88;110;116
102;96;80;72
80;68;64;64
84;95;79;64
72;84;92;88
84;95;100;100
72;64;64;64
72;76;76;92
95;95;111;95
95;93;111;96
76;88;102;111
95;87;111;88
80;111;111;95
103;95;76;72
100;100;84;72
100;111;87;64
68;88;103;88
84;88;76;84
111;64;64;68
100;95;79;64
64;84;111;76
68;111;87;64
84;108;111;111
102;84;100;111
111;85;72;64
84;111;95;95
95;68;68;80
111;111;111;85
72;88;119;111
108;80;72;80
96;111;95;72
72;111;111;111
119;119;108;100
100;108;119;117
100;104;127;95
86;72;96;119
119;119;119;96
80;72;92;100
111;100;84;68
68;96;92;92
