NOVA ROTINA -- 2018-06-02 14:33:36

0; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
0.1; 0 ; 0 ; 0 ; 0 ; 0; 0.011279296875; 0.0; 0.0; 0.0
0.2; 0 ; 0 ; 0 ; 0 ; 0; 0.01611328125; 0.011279296875; 0.008056640625; 0.0
0.3; 0 ; 0 ; 0 ; 0 ; 0; 0.030615234375; 0.03544921875; 0.030615234375; 0.0378662109375
0.4; 0 ; 0 ; 0 ; 0 ; 0; 0.095068359375; 0.107958984375; 0.105541992187; 0.078955078125
0.5; 0 ; 0 ; 0 ; 0 ; 0; 0.153076171875; 0.159521484375; 0.1740234375; 0.095068359375
0.6; 0 ; 0 ; 0 ; 0 ; 0; 0.207861328125; 0.21591796875; 0.233642578125; 0.131323242187
0.7; 0 ; 0 ; 0 ; 0 ; 0; 0.178857421875; 0.204638671875; 0.223974609375; 0.091845703125
0.8; 0 ; 0 ; 0 ; 0 ; 0; 0.153076171875; 0.173217773438; 0.194970703125; 0.062841796875
0.9; 0 ; 0 ; 0 ; 0 ; 0; 0.09990234375; 0.120849609375; 0.117626953125; 0.027392578125
1.0; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
1.1; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
1.2; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
1.3; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
1.4; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
1.5; 0 ; 0 ; 0 ; 0 ; 0; 0.001611328125; 0.0; 0.0; 0.0
1.6; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0024169921875
1.7; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
1.8; 0 ; 0 ; 0 ; 0 ; 0; 0.011279296875; 0.0; 0.0; 0.0
1.9; 0 ; 0 ; 0 ; 0 ; 0; 0.00966796875; 0.00322265625; 0.0; 0.0
2.0; 0 ; 0 ; 0 ; 0 ; 0; 0.030615234375; 0.0249755859375; 0.020947265625; 0.0249755859375
2.1; 0 ; 0 ; 0 ; 0 ; 0; 0.08056640625; 0.0894287109375; 0.105541992187; 0.0765380859375
2.2; 0 ; 0 ; 0 ; 0 ; 0; 0.140185546875; 0.140991210938; 0.150659179688; 0.085400390625
2.3; 0 ; 0 ; 0 ; 0 ; 0; 0.165966796875; 0.185302734375; 0.214306640625; 0.1224609375
2.4; 0 ; 0 ; 0 ; 0 ; 0; 0.198193359375; 0.22880859375; 0.23203125; 0.0926513671875
2.5; 0 ; 0 ; 0 ; 0 ; 0; 0.17724609375; 0.198193359375; 0.221557617188; 0.0829833984375
2.6; 0 ; 0 ; 0 ; 0 ; 0; 0.1095703125; 0.115209960937; 0.124072265625; 0.0322265625
2.7; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
2.8; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
2.9; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
3.0; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
3.1; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
3.2; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
3.3; 0 ; 0 ; 0 ; 0 ; 0; 0.0120849609375; 0.0; 0.0; 0.0
3.4; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0120849609375
3.5; 0 ; 0 ; 0 ; 0 ; 0; 0.00322265625; 0.0; 0.0; 0.014501953125
3.6; 0 ; 0 ; 0 ; 0 ; 0; 0.011279296875; 0.0056396484375; 0.001611328125; 0.0
3.7; 0 ; 0 ; 0 ; 0 ; 0; 0.024169921875; 0.020947265625; 0.0153076171875; 0.020947265625
3.8; 0 ; 0 ; 0 ; 0 ; 0; 0.06123046875; 0.0636474609375; 0.078955078125; 0.0668701171875
3.9; 0 ; 0 ; 0 ; 0 ; 0; 0.11923828125; 0.120849609375; 0.124072265625; 0.07734375
4.0; 0 ; 0 ; 0 ; 0 ; 0; 0.049951171875; 0.0636474609375; 0.072509765625; 0.0024169921875
4.1; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
4.2; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
4.3; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
4.4; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
4.5; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
4.6; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
4.7; 0 ; 0 ; 0 ; 0 ; 0; 0.0064453125; 0.0; 0.0; 0.0
4.8; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0088623046875
4.9; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
5.0; 0 ; 0 ; 0 ; 0 ; 0; 0.020947265625; 0.011279296875; 0.0024169921875; 0.0040283203125
5.1; 0 ; 0 ; 0 ; 0 ; 0; 0.05478515625; 0.056396484375; 0.066064453125; 0.0
5.2; 0 ; 0 ; 0 ; 0 ; 0; 0.062841796875; 0.088623046875; 0.0958740234375; 0.11923828125
5.3; 0 ; 0 ; 0 ; 0 ; 0; 0.14501953125; 0.146630859375; 0.156298828125; 0.0958740234375
5.4; 0 ; 0 ; 0 ; 0 ; 0; 0.20625; 0.211889648437; 0.2255859375; 0.12568359375
5.5; 0 ; 0 ; 0 ; 0 ; 0; 0.17080078125; 0.191748046875; 0.214306640625; 0.0894287109375
5.6; 0 ; 0 ; 0 ; 0 ; 0; 0.17080078125; 0.191748046875; 0.215112304688; 0.078955078125
5.7; 0 ; 0 ; 0 ; 0 ; 0; 0.103125; 0.107958984375; 0.1095703125; 0.0314208984375
5.8; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
5.9; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
6.0; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
6.1; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
6.2; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
6.3; 0 ; 0 ; 0 ; 0 ; 0; 0.008056640625; 0.0; 0.0; 0.0
6.4; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0040283203125
6.5; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
6.6; 0 ; 0 ; 0 ; 0 ; 0; 0.008056640625; 0.0; 0.0; 0.0
6.7; 0 ; 0 ; 0 ; 0 ; 0; 0.00322265625; 0.0; 0.0; 0.0
6.8; 0 ; 0 ; 0 ; 0 ; 0; 0.024169921875; 0.0185302734375; 0.0120849609375; 0.01611328125
6.9; 0 ; 0 ; 0 ; 0 ; 0; 0.075732421875; 0.082177734375; 0.0966796875; 0.0668701171875
7.0; 0 ; 0 ; 0 ; 0 ; 0; 0.1353515625; 0.133740234375; 0.141796875; 0.0894287109375
7.1; 0 ; 0 ; 0 ; 0 ; 0; 0.17724609375; 0.191748046875; 0.219140625; 0.1224609375
7.2; 0 ; 0 ; 0 ; 0 ; 0; 0.18369140625; 0.211083984375; 0.207861328125; 0.088623046875
7.3; 0 ; 0 ; 0 ; 0 ; 0; 0.1740234375; 0.192553710938; 0.219140625; 0.08056640625
7.4; 0 ; 0 ; 0 ; 0 ; 0; 0.11279296875; 0.115209960937; 0.124072265625; 0.0378662109375
7.5; 0 ; 0 ; 0 ; 0 ; 0; 0.03544921875; 0.046728515625; 0.053173828125; 0.0
7.6; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
7.7; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
7.8; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
7.9; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
8.0; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
8.1; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0024169921875
8.2; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
8.3; 0 ; 0 ; 0 ; 0 ; 0; 0.008056640625; 0.0; 0.0; 0.0
8.4; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
8.5; 0 ; 0 ; 0 ; 0 ; 0; 0.020947265625; 0.011279296875; 0.0024169921875; 0.0056396484375
8.6; 0 ; 0 ; 0 ; 0 ; 0; 0.06767578125; 0.072509765625; 0.085400390625; 0.0
8.7; 0 ; 0 ; 0 ; 0 ; 0; 0.069287109375; 0.101513671875; 0.111987304688; 0.115209960937
8.8; 0 ; 0 ; 0 ; 0 ; 0; 0.15146484375; 0.15791015625; 0.169189453125; 0.098291015625
8.9; 0 ; 0 ; 0 ; 0 ; 0; 0.211083984375; 0.223974609375; 0.240087890625; 0.116821289063
9.0; 0 ; 0 ; 0 ; 0 ; 0; 0.1740234375; 0.198193359375; 0.215112304688; 0.0966796875
9.1; 0 ; 0 ; 0 ; 0 ; 0; 0.15146484375; 0.165966796875; 0.182080078125; 0.059619140625
9.2; 0 ; 0 ; 0 ; 0 ; 0; 0.0837890625; 0.107958984375; 0.0990966796875; 0.024169921875
9.3; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
9.4; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
9.5; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
9.6; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
9.7; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
9.8; 0 ; 0 ; 0 ; 0 ; 0; 0.011279296875; 0.0; 0.0; 0.0
9.9; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.001611328125
10.0; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
10.1; 0 ; 0 ; 0 ; 0 ; 0; 0.011279296875; 0.001611328125; 0.0; 0.0
10.2; 0 ; 0 ; 0 ; 0 ; 0; 0.00966796875; 0.004833984375; 0.001611328125; 0.0
10.3; 0 ; 0 ; 0 ; 0 ; 0; 0.030615234375; 0.0249755859375; 0.020947265625; 0.0249755859375
10.4; 0 ; 0 ; 0 ; 0 ; 0; 0.088623046875; 0.101513671875; 0.1224609375; 0.072509765625
10.5; 0 ; 0 ; 0 ; 0 ; 0; 0.14501953125; 0.146630859375; 0.1611328125; 0.0926513671875
10.6; 0 ; 0 ; 0 ; 0 ; 0; 0.20947265625; 0.217529296875; 0.227197265625; 0.12568359375
10.7; 0 ; 0 ; 0 ; 0 ; 0; 0.191748046875; 0.21591796875; 0.207861328125; 0.0894287109375
10.8; 0 ; 0 ; 0 ; 0 ; 0; 0.17724609375; 0.198193359375; 0.2255859375; 0.08056640625
10.9; 0 ; 0 ; 0 ; 0 ; 0; 0.103125; 0.107958984375; 0.111181640625; 0.0330322265625
11.0; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
11.1; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
11.2; 0 ; 0 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
11.3; 0 ; 0 ; 0 ; 100 ; 0; 0.0; 0.0; 0.0; 0.0
11.4; 0 ; 0 ; 100 ; 100 ; 0; 0.0; 0.0; 0.0; 0.0
11.5; 0 ; 0 ; 100 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
11.6; 0 ; 0 ; 0 ; 0 ; 0; 0.008056640625; 0.0; 0.0; 0.0
11.7; 0 ; 100 ; 0 ; 0 ; 0; 0.0; 0.0; 0.0; 0.0
11.8; 0 ; 0 ; 0 ; 0 ; 0; 0.008056640625; 0.0; 0.0; 0.0
11.9; 0 ; 0 ; 100 ; 0 ; 0; 0.00322265625; 0.0; 0.0; 0.0
12.0; 0 ; 0 ; 100 ; 100 ; 0; 0.024169921875; 0.024169921875; 0.0153076171875; 0.020947265625
12.1; 0 ; 0 ; 100 ; 0 ; 0; 0.075732421875; 0.08701171875; 0.103125; 0.0708984375
12.2; 0 ; 100 ; 100 ; 0 ; 0; 0.140185546875; 0.140991210938; 0.149853515625; 0.0926513671875
12.3; 0 ; 100 ; 0 ; 0 ; 0; 0.17724609375; 0.198193359375; 0.2255859375; 0.124072265625
12.4;100 ; 100 ; 0 ; 0 ; 0; 0.19013671875; 0.218334960937; 0.220751953125; 0.0958740234375
